price_record_id,product_id,category,scrape_date,day_index,price_inr,discount_pct,seller_id,availability,z_score,z_flag,iqr_flag,anomaly_label,split
PHR-0039420,PRC-01603,supplements,2024-10-11,10,850.31,0.0,SEL-6155,1,1.949,0,0,0,train
PHR-0039421,PRC-01603,supplements,2024-10-12,11,832.23,0.0,SEL-6155,1,-0.1675,0,0,0,train
PHR-0039422,PRC-01603,supplements,2024-10-13,12,819.7,0.0,SEL-6155,1,-1.6344,0,0,0,train
PHR-0039423,PRC-01603,supplements,2024-10-14,13,844.91,0.0,SEL-6155,1,1.3169,0,0,0,train
PHR-0039424,PRC-01603,supplements,2024-10-15,14,849.68,0.0,SEL-6155,1,1.8753,0,0,0,train
PHR-0039425,PRC-01603,supplements,2024-10-16,15,841.86,0.0,SEL-6155,1,0.9598,0,0,0,train
PHR-0039426,PRC-01603,supplements,2024-10-17,16,820.27,0.0,SEL-6155,1,-1.5676,0,0,0,train
PHR-0039427,PRC-01603,supplements,2024-10-18,17,849.71,0.0,SEL-6155,1,1.8788,0,0,0,train
PHR-0039428,PRC-01603,supplements,2024-10-19,18,832.57,0.0,SEL-6155,1,-0.1277,0,0,0,train
PHR-0039429,PRC-01603,supplements,2024-10-20,19,845.6,0.0,SEL-6155,1,1.3977,0,0,0,train
PHR-0039430,PRC-01603,supplements,2024-10-21,20,830.34,0.0,SEL-6155,1,-0.3888,0,0,0,train
PHR-0039431,PRC-01603,supplements,2024-10-22,21,820.71,0.0,SEL-6155,1,-1.5161,0,0,0,train
PHR-0039432,PRC-01603,supplements,2024-10-23,22,828.83,0.0,SEL-6155,1,-0.5655,0,0,0,train
PHR-0039433,PRC-01603,supplements,2024-10-24,23,850.76,0.0,SEL-6155,1,2.0017,0,0,0,train
PHR-0039434,PRC-01603,supplements,2024-10-25,24,819.03,0.0,SEL-6155,1,-1.7128,0,0,0,train
PHR-0039460,PRC-01605,supplements,2024-10-01,0,879.43,0.0,SEL-8954,1,1.7386,0,0,0,train
PHR-0039461,PRC-01605,supplements,2024-10-02,1,858.31,0.0,SEL-8954,1,-0.8517,0,0,0,train
PHR-0039462,PRC-01605,supplements,2024-10-03,2,871.58,0.0,SEL-8954,1,0.7758,0,0,0,train
PHR-0039463,PRC-01605,supplements,2024-10-04,3,846.12,0.0,SEL-8954,1,-2.3468,0,0,0,train
PHR-0039464,PRC-01605,supplements,2024-10-05,4,867.22,0.0,SEL-8954,1,0.2411,0,0,0,train
PHR-0039465,PRC-01605,supplements,2024-10-06,5,862.77,0.0,SEL-8954,1,-0.3047,0,0,0,train
PHR-0039466,PRC-01605,supplements,2024-10-07,6,871.59,0.0,SEL-8954,1,0.7771,0,0,0,train
PHR-0039467,PRC-01605,supplements,2024-10-08,7,865.15,0.0,SEL-8954,1,-0.0128,0,0,0,train
PHR-0039468,PRC-01605,supplements,2024-10-09,8,865.37,0.0,SEL-8954,1,0.0142,0,0,0,train
PHR-0039469,PRC-01605,supplements,2024-10-10,9,871.87,0.0,SEL-8954,1,0.8114,0,0,0,train
PHR-0039470,PRC-01605,supplements,2024-10-11,10,845.58,0.0,SEL-8954,1,-2.413,0,0,0,train
PHR-0039471,PRC-01605,supplements,2024-10-12,11,871.09,0.0,SEL-8954,1,0.7157,0,0,0,train
PHR-0039472,PRC-01605,supplements,2024-10-13,12,865.17,0.0,SEL-8954,1,-0.0103,0,0,0,train
PHR-0039473,PRC-01605,supplements,2024-10-14,13,850.75,0.0,SEL-8954,1,-1.7789,0,0,0,train
PHR-0039474,PRC-01605,supplements,2024-10-15,14,853.69,0.0,SEL-8954,1,-1.4183,0,0,0,train
PHR-0039475,PRC-01605,supplements,2024-10-16,15,855.05,0.0,SEL-8954,1,-1.2515,0,0,0,train
PHR-0039476,PRC-01605,supplements,2024-10-17,16,875.42,0.0,SEL-8954,1,1.2468,0,0,0,train
PHR-0039477,PRC-01605,supplements,2024-10-18,17,874.97,0.0,SEL-8954,1,1.1916,0,0,0,train
PHR-0039478,PRC-01605,supplements,2024-10-19,18,876.37,0.0,SEL-8954,1,1.3633,0,0,0,train
PHR-0039479,PRC-01605,supplements,2024-10-20,19,872.49,0.0,SEL-8954,1,0.8874,0,0,0,train
PHR-0039480,PRC-01606,supplements,2024-10-01,0,1208.42,0.0,SEL-4244,1,-0.1478,0,0,0,train
PHR-0039481,PRC-01606,supplements,2024-10-02,1,1216.09,0.0,SEL-8343,1,0.3958,0,0,0,train
PHR-0039482,PRC-01606,supplements,2024-10-03,2,1219.25,0.0,SEL-4244,1,0.6198,0,0,0,train
PHR-0039483,PRC-01606,supplements,2024-10-04,3,1193.11,0.0,SEL-8343,1,-1.2331,0,0,0,train
PHR-0039484,PRC-01606,supplements,2024-10-05,4,1198.32,0.0,SEL-4244,1,-0.8638,0,0,0,train
PHR-0039485,PRC-01606,supplements,2024-10-06,5,1224.59,0.0,SEL-8343,1,0.9984,0,0,0,train
PHR-0039486,PRC-01606,supplements,2024-10-07,6,1228.33,0.0,SEL-4244,1,1.2635,0,0,0,train
PHR-0039487,PRC-01606,supplements,2024-10-08,7,1216.77,0.0,SEL-8343,1,0.444,0,0,0,train
PHR-0039488,PRC-01606,supplements,2024-10-09,8,1211.09,0.0,SEL-4244,1,0.0414,0,0,0,train
PHR-0039489,PRC-01606,supplements,2024-10-10,9,1189.38,0.0,SEL-8343,1,-1.4975,0,0,0,train
PHR-0039490,PRC-01606,supplements,2024-10-11,10,1219.98,0.0,SEL-4244,1,0.6716,0,0,0,train
PHR-0039491,PRC-01606,supplements,2024-10-12,11,1210.03,0.0,SEL-8343,1,-0.0337,0,0,0,train
PHR-0039492,PRC-01606,supplements,2024-10-13,12,1222.96,0.0,SEL-4244,1,0.8828,0,0,0,train
PHR-0039493,PRC-01606,supplements,2024-10-14,13,1194.45,0.0,SEL-8343,1,-1.1381,0,0,0,train
PHR-0039494,PRC-01606,supplements,2024-10-15,14,1213.78,0.0,SEL-4244,1,0.2321,0,0,0,train
PHR-0039495,PRC-01606,supplements,2024-10-16,15,1194.59,0.0,SEL-8343,1,-1.1282,0,0,0,train
PHR-0039496,PRC-01606,supplements,2024-10-17,16,1192.25,0.0,SEL-4244,1,-1.294,0,0,0,train
PHR-0039497,PRC-01606,supplements,2024-10-18,17,1206.22,0.0,SEL-8343,1,-0.3038,0,0,0,train
PHR-0039498,PRC-01606,supplements,2024-10-19,18,1210.73,0.0,SEL-4244,1,0.0159,0,0,0,train
PHR-0039499,PRC-01606,supplements,2024-10-20,19,1227.72,0.0,SEL-8343,1,1.2202,0,0,0,train
PHR-0039500,PRC-01606,supplements,2024-10-21,20,1227.74,0.0,SEL-4244,0,1.2216,0,0,0,train
PHR-0039501,PRC-01606,supplements,2024-10-22,21,1219.18,0.0,SEL-8343,1,0.6149,0,0,0,train
PHR-0039502,PRC-01606,supplements,2024-10-23,22,1197.44,0.0,SEL-4244,1,-0.9262,0,0,0,train
PHR-0039503,PRC-01607,supplements,2024-10-01,0,973.33,0.0,SEL-9044,1,0.6809,0,0,0,train
PHR-0039504,PRC-01607,supplements,2024-10-02,1,958.12,0.0,SEL-9044,1,-0.6797,0,0,0,train
PHR-0039505,PRC-01607,supplements,2024-10-03,2,982.31,0.0,SEL-9044,1,1.4842,0,0,0,train
PHR-0039506,PRC-01607,supplements,2024-10-04,3,971.32,0.0,SEL-9044,1,0.5011,0,0,0,train
PHR-0039507,PRC-01607,supplements,2024-10-05,4,968.61,0.0,SEL-9044,1,0.2587,0,0,0,train
PHR-0039508,PRC-01607,supplements,2024-10-06,5,956.33,0.0,SEL-9044,1,-0.8399,0,0,0,train
PHR-0039509,PRC-01607,supplements,2024-10-07,6,966.25,0.0,SEL-9044,1,0.0475,0,0,0,train
PHR-0039510,PRC-01607,supplements,2024-10-08,7,956.79,0.0,SEL-9044,1,-0.7987,0,0,0,train
PHR-0039511,PRC-01607,supplements,2024-10-09,8,978.91,0.0,SEL-9044,1,1.1801,0,0,0,train
PHR-0039512,PRC-01607,supplements,2024-10-10,9,965.88,0.0,SEL-9044,1,0.0144,0,0,0,train
PHR-0039513,PRC-01607,supplements,2024-10-11,10,981.7,0.0,SEL-9044,1,1.4296,0,0,0,train
PHR-0039514,PRC-01607,supplements,2024-10-12,11,969.68,0.0,SEL-9044,1,0.3544,0,0,0,train
PHR-0039515,PRC-01607,supplements,2024-10-13,12,973.31,0.0,SEL-9044,1,0.6791,0,0,0,train
PHR-0039516,PRC-01607,supplements,2024-10-14,13,956.43,0.0,SEL-9044,1,-0.8309,0,0,0,train
PHR-0039517,PRC-01607,supplements,2024-10-15,14,961.18,0.0,SEL-9044,1,-0.406,0,0,0,train
PHR-0039518,PRC-01607,supplements,2024-10-16,15,973.58,0.0,SEL-9044,1,0.7033,0,0,0,train
PHR-0039519,PRC-01607,supplements,2024-10-17,16,978.99,0.0,SEL-9044,1,1.1872,0,0,0,train
PHR-0039520,PRC-01607,supplements,2024-10-18,17,974.99,0.0,SEL-9044,1,0.8294,0,0,0,train
PHR-0039521,PRC-01607,supplements,2024-10-19,18,985.05,0.0,SEL-9044,1,1.7293,0,0,0,train
PHR-0039522,PRC-01607,supplements,2024-10-20,19,953.49,0.0,SEL-9044,1,-1.0939,0,0,0,train
PHR-0039523,PRC-01607,supplements,2024-10-21,20,953.55,0.0,SEL-9044,1,-1.0885,0,0,0,train
PHR-0039524,PRC-01607,supplements,2024-10-22,21,963.07,0.0,SEL-9044,1,-0.2369,0,0,0,train
PHR-0039525,PRC-01607,supplements,2024-10-23,22,959.75,0.0,SEL-9044,1,-0.5339,0,0,0,train
PHR-0039526,PRC-01607,supplements,2024-10-24,23,950.88,0.0,SEL-9044,1,-1.3274,0,0,0,train
PHR-0039527,PRC-01607,supplements,2024-10-25,24,972.96,0.0,SEL-9044,1,0.6478,0,0,0,train
PHR-0039528,PRC-01607,supplements,2024-10-26,25,971.46,0.0,SEL-9044,1,0.5136,0,0,0,train
PHR-0039529,PRC-01607,supplements,2024-10-27,26,954.46,0.0,SEL-9044,1,-1.0071,0,0,0,train
PHR-0039530,PRC-01607,supplements,2024-10-28,27,971.11,0.0,SEL-9044,1,0.4823,0,0,0,train
PHR-0039531,PRC-01607,supplements,2024-10-29,28,985.74,0.0,SEL-9044,1,1.791,0,0,0,train
PHR-0039532,PRC-01608,supplements,2024-10-01,0,796.0,0.0,SEL-4122,1,1.1123,0,0,0,train
PHR-0039533,PRC-01608,supplements,2024-10-02,1,787.51,0.0,SEL-7879,1,0.0873,0,0,0,train
PHR-0039534,PRC-01608,supplements,2024-10-03,2,771.8,0.0,SEL-2305,1,-1.8094,0,0,0,train
PHR-0039535,PRC-01608,supplements,2024-10-04,3,783.34,0.0,SEL-4122,1,-0.4162,0,0,0,train
PHR-0039536,PRC-01608,supplements,2024-10-05,4,801.07,0.0,SEL-7879,1,1.7244,0,0,0,train
PHR-0039537,PRC-01608,supplements,2024-10-06,5,783.54,0.0,SEL-2305,0,-0.392,0,0,0,train
PHR-0039538,PRC-01608,supplements,2024-10-07,6,783.18,0.0,SEL-4122,1,-0.4355,0,0,0,train
PHR-0039539,PRC-01608,supplements,2024-10-08,7,776.98,0.0,SEL-7879,1,-1.184,0,0,0,train
PHR-0039540,PRC-01608,supplements,2024-10-09,8,785.29,0.0,SEL-2305,1,-0.1807,0,0,0,train
PHR-0039541,PRC-01608,supplements,2024-10-10,9,776.23,0.0,SEL-4122,1,-1.2746,0,0,0,train
PHR-0039542,PRC-01608,supplements,2024-10-11,10,795.67,0.0,SEL-7879,1,1.0725,0,0,0,train
PHR-0039543,PRC-01608,supplements,2024-10-12,11,791.87,0.0,SEL-2305,1,0.6137,0,0,0,train
PHR-0039544,PRC-01608,supplements,2024-10-13,12,779.92,0.0,SEL-4122,1,-0.8291,0,0,0,train
PHR-0039545,PRC-01608,supplements,2024-10-14,13,775.66,0.0,SEL-7879,1,-1.3434,0,0,0,train
PHR-0039546,PRC-01608,supplements,2024-10-15,14,793.36,0.0,SEL-2305,1,0.7936,0,0,0,train
PHR-0039547,PRC-01608,supplements,2024-10-16,15,772.11,0.0,SEL-4122,1,-1.772,0,0,0,train
PHR-0039548,PRC-01608,supplements,2024-10-17,16,802.6,0.0,SEL-7879,1,1.9091,0,0,0,train
PHR-0039549,PRC-01608,supplements,2024-10-18,17,778.17,0.0,SEL-2305,0,-1.0403,0,0,0,train
PHR-0039550,PRC-01608,supplements,2024-10-19,18,776.49,0.0,SEL-4122,1,-1.2432,0,0,0,train
PHR-0039551,PRC-01608,supplements,2024-10-20,19,775.56,0.0,SEL-7879,1,-1.3555,0,0,0,train
PHR-0039552,PRC-01608,supplements,2024-10-21,20,795.49,0.0,SEL-2305,1,1.0507,0,0,0,train
PHR-0039553,PRC-01608,supplements,2024-10-22,21,802.18,0.0,SEL-4122,1,1.8584,0,0,0,train
PHR-0039554,PRC-01608,supplements,2024-10-23,22,793.75,0.0,SEL-7879,1,0.8407,0,0,0,train
PHR-0039555,PRC-01608,supplements,2024-10-24,23,799.68,0.0,SEL-2305,1,1.5566,0,0,0,train
PHR-0039556,PRC-01609,supplements,2024-10-01,0,1259.32,0.0,SEL-6471,1,-1.5897,0,0,0,train
PHR-0039557,PRC-01609,supplements,2024-10-02,1,1285.2,0.0,SEL-7047,1,0.2565,0,0,0,train
PHR-0039558,PRC-01609,supplements,2024-10-03,2,1271.64,0.0,SEL-4700,1,-0.7108,0,0,0,train
PHR-0039559,PRC-01609,supplements,2024-10-04,3,1291.34,0.0,SEL-6471,1,0.6946,0,0,0,train
PHR-0039560,PRC-01609,supplements,2024-10-05,4,1304.61,0.0,SEL-7047,1,1.6412,0,0,0,train
PHR-0039561,PRC-01609,supplements,2024-10-06,5,1282.92,0.0,SEL-4700,1,0.0939,0,0,0,train
PHR-0039562,PRC-01609,supplements,2024-10-07,6,1274.28,0.0,SEL-6471,1,-0.5225,0,0,0,train
PHR-0039563,PRC-01609,supplements,2024-10-08,7,1268.69,0.0,SEL-7047,1,-0.9212,0,0,0,train
PHR-0039564,PRC-01609,supplements,2024-10-09,8,1267.3,0.0,SEL-4700,1,-1.0204,0,0,0,train
PHR-0039565,PRC-01609,supplements,2024-10-10,9,1265.4,0.0,SEL-6471,1,-1.1559,0,0,0,train
PHR-0039566,PRC-01609,supplements,2024-10-11,10,1276.84,0.0,SEL-7047,1,-0.3398,0,0,0,train
PHR-0039567,PRC-01609,supplements,2024-10-12,11,1263.66,0.0,SEL-4700,1,-1.2801,0,0,0,train
PHR-0039568,PRC-01609,supplements,2024-10-13,12,1262.9,0.0,SEL-6471,1,-1.3343,0,0,0,train
PHR-0039569,PRC-01609,supplements,2024-10-14,13,1254.74,0.0,SEL-7047,1,-1.9164,0,0,0,train
PHR-0039570,PRC-01609,supplements,2024-10-15,14,1271.42,0.0,SEL-4700,1,-0.7265,0,0,0,train
PHR-0039571,PRC-01609,supplements,2024-10-16,15,1255.41,0.0,SEL-6471,1,-1.8686,0,0,0,train
PHR-0039572,PRC-01609,supplements,2024-10-17,16,1265.35,0.0,SEL-7047,0,-1.1595,0,0,0,train
PHR-0039573,PRC-01609,supplements,2024-10-18,17,1277.53,0.0,SEL-4700,1,-0.2906,0,0,0,train
PHR-0039574,PRC-01609,supplements,2024-10-19,18,1259.62,0.0,SEL-6471,1,-1.5683,0,0,0,train
PHR-0039575,PRC-01609,supplements,2024-10-20,19,1274.49,0.0,SEL-7047,1,-0.5075,0,0,0,train
PHR-0039576,PRC-01609,supplements,2024-10-21,20,1290.62,0.0,SEL-4700,1,0.6432,0,0,0,train
PHR-0039577,PRC-01609,supplements,2024-10-22,21,1266.46,0.0,SEL-6471,1,-1.0803,0,0,0,train
PHR-0039578,PRC-01609,supplements,2024-10-23,22,1254.16,0.0,SEL-7047,1,-1.9578,0,0,0,train
PHR-0039579,PRC-01609,supplements,2024-10-24,23,1253.91,0.0,SEL-4700,1,-1.9756,0,0,0,train
PHR-0039580,PRC-01609,supplements,2024-10-25,24,1292.18,0.0,SEL-6471,1,0.7545,0,0,0,train
PHR-0039581,PRC-01609,supplements,2024-10-26,25,1288.54,0.0,SEL-7047,1,0.4948,0,0,0,train
PHR-0039582,PRC-01609,supplements,2024-10-27,26,1303.89,0.0,SEL-4700,0,1.5898,0,0,0,train
PHR-0039583,PRC-01609,supplements,2024-10-28,27,1276.81,0.0,SEL-6471,1,-0.342,0,0,0,train
PHR-0039584,PRC-01609,supplements,2024-10-29,28,1287.36,0.0,SEL-7047,1,0.4106,0,0,0,train
PHR-0039585,PRC-01610,supplements,2024-10-01,0,1286.62,0.0,SEL-6150,1,1.1106,0,0,0,train
PHR-0039586,PRC-01610,supplements,2024-10-02,1,1289.88,0.0,SEL-7765,1,1.3435,0,0,0,train
PHR-0039587,PRC-01610,supplements,2024-10-03,2,1282.73,0.0,SEL-6150,1,0.8328,0,0,0,train
PHR-0039588,PRC-01610,supplements,2024-10-04,3,1276.01,0.0,SEL-7765,1,0.3528,0,0,0,train
PHR-0039589,PRC-01610,supplements,2024-10-05,4,1294.27,0.0,SEL-6150,1,1.657,0,0,0,train
PHR-0039590,PRC-01610,supplements,2024-10-06,5,1276.03,0.0,SEL-7765,1,0.3543,0,0,0,train
PHR-0039591,PRC-01610,supplements,2024-10-07,6,1295.58,0.0,SEL-6150,1,1.7506,0,0,0,train
PHR-0039592,PRC-01610,supplements,2024-10-08,7,1292.08,0.0,SEL-7765,1,1.5006,0,0,0,train
PHR-0039593,PRC-01610,supplements,2024-10-09,8,1269.35,0.0,SEL-6150,1,-0.1228,0,0,0,train
PHR-0039594,PRC-01610,supplements,2024-10-10,9,1250.23,0.0,SEL-7765,1,-1.4885,0,0,0,train
PHR-0039595,PRC-01610,supplements,2024-10-11,10,1266.73,0.0,SEL-6150,1,-0.31,0,0,0,train
PHR-0039596,PRC-01610,supplements,2024-10-12,11,1282.49,0.0,SEL-7765,1,0.8157,0,0,0,train
PHR-0039597,PRC-01610,supplements,2024-10-13,12,1262.75,0.0,SEL-6150,0,-0.5942,0,0,0,train
PHR-0039598,PRC-01610,supplements,2024-10-14,13,1270.69,0.0,SEL-7765,1,-0.0271,0,0,0,train
PHR-0039599,PRC-01610,supplements,2024-10-15,14,1268.85,0.0,SEL-6150,1,-0.1586,0,0,0,train
PHR-0039600,PRC-01610,supplements,2024-10-16,15,1245.85,0.0,SEL-7765,1,-1.8013,0,0,0,train
PHR-0039601,PRC-01610,supplements,2024-10-17,16,1278.21,0.0,SEL-6150,1,0.51,0,0,0,train
PHR-0039602,PRC-01610,supplements,2024-10-18,17,1264.23,0.0,SEL-7765,1,-0.4885,0,0,0,train
PHR-0039603,PRC-01610,supplements,2024-10-19,18,1292.11,0.0,SEL-6150,1,1.5028,0,0,0,train
PHR-0039604,PRC-01610,supplements,2024-10-20,19,1251.73,0.0,SEL-7765,1,-1.3813,0,0,0,train
PHR-0039605,PRC-01610,supplements,2024-10-21,20,1282.93,0.0,SEL-6150,0,0.8471,0,0,0,train
PHR-0039606,PRC-01611,supplements,2024-10-01,0,1121.69,0.0,SEL-3791,1,0.965,0,0,0,train
PHR-0039607,PRC-01611,supplements,2024-10-02,1,1122.04,0.0,SEL-3693,1,0.9908,0,0,0,train
PHR-0039608,PRC-01611,supplements,2024-10-03,2,1107.59,0.0,SEL-3193,1,-0.0735,0,0,0,train
PHR-0039609,PRC-01611,supplements,2024-10-04,3,1109.78,0.0,SEL-3791,1,0.0878,0,0,0,train
PHR-0039610,PRC-01611,supplements,2024-10-05,4,1125.97,0.0,SEL-3693,1,1.2803,0,0,0,train
PHR-0039611,PRC-01611,supplements,2024-10-06,5,1088.68,0.0,SEL-3193,0,-1.4662,0,0,0,train
PHR-0039612,PRC-01611,supplements,2024-10-07,6,1102.52,0.0,SEL-3791,1,-0.4469,0,0,0,train
PHR-0039613,PRC-01611,supplements,2024-10-08,7,1088.42,0.0,SEL-3693,0,-1.4854,0,0,0,train
PHR-0039614,PRC-01611,supplements,2024-10-09,8,1100.59,0.0,SEL-3193,1,-0.589,0,0,0,train
PHR-0039615,PRC-01611,supplements,2024-10-10,9,1095.48,0.0,SEL-3791,0,-0.9654,0,0,0,train
PHR-0039616,PRC-01611,supplements,2024-10-11,10,1110.04,0.0,SEL-3693,1,0.107,0,0,0,train
PHR-0039617,PRC-01611,supplements,2024-10-12,11,1117.17,0.0,SEL-3193,1,0.6321,0,0,0,train
PHR-0039618,PRC-01611,supplements,2024-10-13,12,1109.13,0.0,SEL-3791,1,0.04,0,0,0,train
PHR-0039619,PRC-01611,supplements,2024-10-14,13,1122.21,0.0,SEL-3693,1,1.0033,0,0,0,train
PHR-0039620,PRC-01611,supplements,2024-10-15,14,1096.07,0.0,SEL-3193,1,-0.9219,0,0,0,train
PHR-0039621,PRC-01611,supplements,2024-10-16,15,1122.98,0.0,SEL-3791,0,1.06,0,0,0,train
PHR-0039622,PRC-01611,supplements,2024-10-17,16,1119.8,0.0,SEL-3693,1,0.8258,0,0,0,train
PHR-0039623,PRC-01611,supplements,2024-10-18,17,1086.15,0.0,SEL-3193,1,-1.6525,0,0,0,train
PHR-0039624,PRC-01611,supplements,2024-10-19,18,1123.51,0.0,SEL-3791,1,1.0991,0,0,0,train
PHR-0039625,PRC-01611,supplements,2024-10-20,19,1125.1,0.0,SEL-3693,1,1.2162,0,0,0,train
PHR-0039626,PRC-01611,supplements,2024-10-21,20,1104.07,0.0,SEL-3193,1,-0.3327,0,0,0,train
PHR-0039627,PRC-01611,supplements,2024-10-22,21,1102.36,0.0,SEL-3791,1,-0.4587,0,0,0,train
PHR-0039628,PRC-01611,supplements,2024-10-23,22,1108.12,0.0,SEL-3693,1,-0.0344,0,0,0,train
PHR-0039629,PRC-01611,supplements,2024-10-24,23,1096.79,0.0,SEL-3193,1,-0.8689,0,0,0,train
PHR-0039630,PRC-01611,supplements,2024-10-25,24,1118.63,0.0,SEL-3791,1,0.7397,0,0,0,train
PHR-0039631,PRC-01611,supplements,2024-10-26,25,1110.59,0.0,SEL-3693,1,0.1475,0,0,0,train
PHR-0039632,PRC-01611,supplements,2024-10-27,26,1089.72,0.0,SEL-3193,1,-1.3896,0,0,0,train
PHR-0039633,PRC-01611,supplements,2024-10-28,27,1124.05,0.0,SEL-3791,1,1.1388,0,0,0,train
PHR-0039656,PRC-01613,supplements,2024-10-01,0,792.94,0.0,SEL-1873,1,1.6005,0,0,0,train
PHR-0039657,PRC-01613,supplements,2024-10-02,1,785.61,0.0,SEL-1873,1,0.7698,0,0,0,train
PHR-0039658,PRC-01613,supplements,2024-10-03,2,4156.47,0.0,SEL-1873,1,382.8155,1,1,1,train
PHR-0039659,PRC-01613,supplements,2024-10-04,3,796.82,0.0,SEL-1873,1,2.0403,0,0,0,train
PHR-0039660,PRC-01613,supplements,2024-10-05,4,777.43,0.0,SEL-1873,1,-0.1573,0,0,0,train
PHR-0039661,PRC-01613,supplements,2024-10-06,5,772.28,0.0,SEL-1873,1,-0.741,0,0,0,train
PHR-0039662,PRC-01613,supplements,2024-10-07,6,5058.13,0.0,SEL-1873,1,485.0077,1,1,1,train
PHR-0039663,PRC-01613,supplements,2024-10-08,7,786.58,0.0,SEL-1873,1,0.8797,0,0,0,train
PHR-0039664,PRC-01613,supplements,2024-10-09,8,781.71,0.0,SEL-1873,1,0.3277,0,0,0,train
PHR-0039665,PRC-01613,supplements,2024-10-10,9,785.78,0.0,SEL-1873,1,0.789,0,0,0,train
PHR-0039666,PRC-01613,supplements,2024-10-11,10,792.8,0.0,SEL-1873,1,1.5847,0,0,0,train
PHR-0039667,PRC-01613,supplements,2024-10-12,11,6100.32,0.0,SEL-1873,1,603.1272,1,1,1,train
PHR-0039668,PRC-01613,supplements,2024-10-13,12,780.95,0.0,SEL-1873,1,0.2416,0,0,0,train
PHR-0039669,PRC-01613,supplements,2024-10-14,13,792.15,0.0,SEL-1873,1,1.511,0,0,0,train
PHR-0039670,PRC-01613,supplements,2024-10-15,14,779.73,0.0,SEL-1873,1,0.1033,0,0,0,train
PHR-0039671,PRC-01613,supplements,2024-10-16,15,774.78,0.0,SEL-1873,1,-0.4577,0,0,0,train
PHR-0039672,PRC-01613,supplements,2024-10-17,16,794.83,0.0,SEL-1873,1,1.8147,0,0,0,train
PHR-0039673,PRC-01613,supplements,2024-10-18,17,781.69,0.0,SEL-1873,1,0.3255,0,0,0,train
PHR-0039674,PRC-01613,supplements,2024-10-19,18,41.78,0.0,SEL-1873,1,-83.5343,1,1,1,train
PHR-0039675,PRC-01613,supplements,2024-10-20,19,19.53,0.0,SEL-1873,1,-86.056,1,1,1,train
PHR-0039676,PRC-01613,supplements,2024-10-21,20,778.42,0.0,SEL-1873,1,-0.0451,0,0,0,train
PHR-0039677,PRC-01613,supplements,2024-10-22,21,795.61,0.0,SEL-1873,1,1.9031,0,0,0,train
PHR-0039678,PRC-01613,supplements,2024-10-23,22,781.66,0.0,SEL-1873,1,0.3221,0,0,0,train
PHR-0039679,PRC-01613,supplements,2024-10-24,23,769.66,0.0,SEL-1873,1,-1.038,0,0,0,train
PHR-0039680,PRC-01613,supplements,2024-10-25,24,775.18,0.0,SEL-1873,1,-0.4123,0,0,0,train
PHR-0039710,PRC-01615,supplements,2024-10-01,0,1143.56,0.0,SEL-4336,1,-0.287,0,0,0,train
PHR-0039711,PRC-01615,supplements,2024-10-02,1,1121.51,0.0,SEL-4336,1,-1.9885,0,0,0,train
PHR-0039712,PRC-01615,supplements,2024-10-03,2,1158.0,0.0,SEL-4336,1,0.8273,0,0,0,train
PHR-0039713,PRC-01615,supplements,2024-10-04,3,1139.96,0.0,SEL-4336,1,-0.5648,0,0,0,train
PHR-0039714,PRC-01615,supplements,2024-10-05,4,1153.69,0.0,SEL-4336,0,0.4947,0,0,0,train
PHR-0039715,PRC-01615,supplements,2024-10-06,5,1155.05,0.0,SEL-4336,0,0.5997,0,0,0,train
PHR-0039716,PRC-01615,supplements,2024-10-07,6,1135.72,0.0,SEL-4336,0,-0.892,0,0,0,train
PHR-0039717,PRC-01615,supplements,2024-10-08,7,1162.42,0.0,SEL-4336,1,1.1684,0,0,0,train
PHR-0039718,PRC-01615,supplements,2024-10-09,8,1152.3,0.0,SEL-4336,1,0.3875,0,0,0,train
PHR-0039719,PRC-01615,supplements,2024-10-10,9,1128.63,0.0,SEL-4336,1,-1.4391,0,0,0,train
PHR-0039720,PRC-01615,supplements,2024-10-11,10,1124.21,0.0,SEL-4336,1,-1.7802,0,0,0,train
PHR-0039721,PRC-01615,supplements,2024-10-12,11,1128.98,0.0,SEL-4336,1,-1.4121,0,0,0,train
PHR-0039722,PRC-01615,supplements,2024-10-13,12,1147.75,0.0,SEL-4336,1,0.0363,0,0,0,train
PHR-0039723,PRC-01615,supplements,2024-10-14,13,1127.76,0.0,SEL-4336,1,-1.5062,0,0,0,train
PHR-0039724,PRC-01615,supplements,2024-10-15,14,1140.87,0.0,SEL-4336,1,-0.4946,0,0,0,train
PHR-0039725,PRC-01615,supplements,2024-10-16,15,1129.86,0.0,SEL-4336,1,-1.3442,0,0,0,train
PHR-0039726,PRC-01615,supplements,2024-10-17,16,1121.62,0.0,SEL-4336,1,-1.9801,0,0,0,train
PHR-0039727,PRC-01615,supplements,2024-10-18,17,1139.04,0.0,SEL-4336,1,-0.6358,0,0,0,train
PHR-0039728,PRC-01615,supplements,2024-10-19,18,1131.45,0.0,SEL-4336,0,-1.2215,0,0,0,train
PHR-0039729,PRC-01615,supplements,2024-10-20,19,1140.84,0.0,SEL-4336,1,-0.4969,0,0,0,train
PHR-0039730,PRC-01615,supplements,2024-10-21,20,1145.5,0.0,SEL-4336,1,-0.1373,0,0,0,train
PHR-0039731,PRC-01615,supplements,2024-10-22,21,1139.55,0.0,SEL-4336,1,-0.5964,0,0,0,train
