product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-006100,supplements,originaldeal.cc,.cc,103,14.11,redirect,4,0,55,18.05,high,train
PRD-006101,supplements,myshopindia.online,.online,274,37.53,active,2,50,80,49.77,medium,train
PRD-006103,supplements,topbrands.cf,.cf,384,52.6,active,2,50,42,49.7,medium,train
PRD-006105,supplements,bestbuys.digital,.digital,87,11.92,active,0,100,78,51.56,medium,train
PRD-006106,supplements,nykaa.com,.com,2242,100.0,active,1,100,90,98.0,low,train
PRD-006107,supplements,ajio.com,.com,3895,100.0,active,0,100,90,98.0,low,train
PRD-006109,supplements,ecommerce.shop,.shop,142,19.45,active,1,100,82,56.13,medium,train
PRD-006110,supplements,dealstoday.space,.space,115,15.75,partial,2,0,60,19.88,high,train
PRD-006111,supplements,cromaretail.com,.com,3390,100.0,active,1,100,90,98.0,low,train
PRD-006114,supplements,amazon.in,.in,3037,100.0,active,0,100,88,97.6,low,train
PRD-006115,supplements,cromaretail.com,.com,3248,100.0,active,1,100,90,98.0,low,train
PRD-006117,supplements,amazon.in,.in,3377,100.0,active,1,100,88,97.6,low,train
PRD-006118,supplements,brandshop.io,.io,121,16.58,active,0,100,85,55.29,medium,train
PRD-006120,supplements,topbrands.cf,.cf,259,35.48,active,2,50,42,41.14,medium,train
PRD-006121,supplements,suppl-cheap.gq,.gq,336,46.03,active,2,50,40,46.01,medium,train
PRD-006122,supplements,brandshop.fun,.fun,132,18.08,active,1,100,55,50.04,medium,train
PRD-006123,supplements,megadiscount.ga,.ga,5,0.68,partial,3,0,42,8.74,high,train
PRD-006124,supplements,cultfit.com,.com,1002,100.0,active,0,100,90,98.0,low,train
PRD-006125,supplements,cromaretail.com,.com,3360,100.0,active,1,100,90,98.0,low,train
PRD-006126,supplements,myntra.com,.com,2933,100.0,active,1,100,90,98.0,low,train
PRD-006127,supplements,priceburn.xyz,.xyz,222,30.41,active,2,50,50,40.21,medium,train
PRD-006128,supplements,netmeds.com,.com,3859,100.0,active,1,100,90,98.0,low,train
PRD-006130,supplements,shopnow24.io,.io,242,33.15,active,2,50,85,48.58,medium,train
PRD-006133,supplements,tatacliq.com,.com,1073,100.0,active,1,100,90,98.0,low,train
PRD-006135,supplements,electronicszone.ml,.ml,334,45.75,active,1,100,40,60.88,medium,train
PRD-006136,supplements,fastdeal.pw,.pw,9,1.23,redirect,5,0,42,9.02,high,train
PRD-006137,supplements,flipkart.com,.com,2191,100.0,active,0,100,90,98.0,low,train
PRD-006139,supplements,flipkart.com,.com,2666,100.0,active,1,100,90,98.0,low,train
PRD-006142,supplements,topdeals.co,.co,295,40.41,active,2,50,85,52.21,medium,train
PRD-006144,supplements,myshopindia.online,.online,126,17.26,active,0,100,80,54.63,medium,train
PRD-006145,supplements,purplle.com,.com,1347,100.0,active,0,100,90,98.0,low,train
PRD-006147,supplements,1mg.com,.com,962,100.0,active,0,100,90,98.0,low,train
PRD-006148,supplements,1mg.com,.com,1807,100.0,active,0,100,90,98.0,low,train
PRD-006149,supplements,shopnow24.io,.io,299,40.96,active,2,50,85,52.48,medium,train
PRD-006151,supplements,ajio.com,.com,1210,100.0,active,0,100,90,98.0,low,train
PRD-006152,supplements,topdeals.co,.co,160,21.92,active,2,50,85,42.96,medium,train
PRD-006154,supplements,dealspoint.tech,.tech,61,8.36,active,1,100,80,50.18,medium,train
PRD-006155,supplements,tatacliq.com,.com,374,51.23,active,1,100,90,73.62,low,train
PRD-006156,supplements,myshopindia.online,.online,330,45.21,active,0,100,80,68.6,medium,train
PRD-006157,supplements,reliancedigital.in,.in,1821,100.0,active,0,100,88,97.6,low,train
PRD-006158,supplements,netmeds.com,.com,1126,100.0,active,1,100,90,98.0,low,train
PRD-006159,supplements,healthkart.com,.com,3559,100.0,active,0,100,90,98.0,low,train
PRD-006160,supplements,cultfit.com,.com,2220,100.0,active,0,100,90,98.0,low,train
PRD-006161,supplements,ajio.com,.com,1262,100.0,active,0,100,90,98.0,low,train
PRD-006162,supplements,meesho.com,.com,786,100.0,active,0,100,90,98.0,low,train
PRD-006163,supplements,1mg.com,.com,1390,100.0,active,0,100,90,98.0,low,train
PRD-006165,supplements,ajio.com,.com,3365,100.0,active,0,100,90,98.0,low,train
PRD-006166,supplements,originaldeal.cc,.cc,238,32.6,active,2,50,55,42.3,medium,train
PRD-006167,supplements,amazon.in,.in,966,100.0,active,1,100,88,97.6,low,train
PRD-006168,supplements,discountshop.top,.top,261,35.75,active,1,100,52,58.28,medium,train
PRD-006169,supplements,purplle.com,.com,1507,100.0,active,1,100,90,98.0,low,train
PRD-006170,supplements,amazon.in,.in,1757,100.0,active,1,100,88,97.6,low,train
PRD-006171,supplements,cromaretail.com,.com,3222,100.0,active,0,100,90,98.0,low,train
PRD-006174,supplements,snapdeal.com,.com,428,58.63,active,1,100,90,77.32,low,train
PRD-006178,supplements,cultfit.com,.com,1398,100.0,active,1,100,90,98.0,low,train
PRD-006180,supplements,purplle.com,.com,585,80.14,active,1,100,90,88.07,low,train
PRD-006182,supplements,ecommerce.shop,.shop,301,41.23,active,2,50,82,52.02,medium,train
PRD-006183,supplements,suppl-cheap.gq,.gq,241,33.01,active,1,100,40,54.51,medium,train
PRD-006184,supplements,priceburn.xyz,.xyz,373,51.1,active,2,50,50,50.55,medium,train
PRD-006185,supplements,brandedgoods.club,.club,45,6.16,partial,5,0,58,14.68,high,train
PRD-006187,supplements,purplle.com,.com,868,100.0,active,1,100,90,98.0,low,train
PRD-006188,supplements,shopindia.live,.live,170,23.29,active,0,100,62,54.04,medium,train
PRD-006189,supplements,snapdeal.com,.com,3432,100.0,active,1,100,90,98.0,low,train
PRD-006190,supplements,shopnow24.io,.io,277,37.95,active,2,50,85,50.97,medium,train
PRD-006191,supplements,cromaretail.com,.com,2896,100.0,active,0,100,90,98.0,low,train
PRD-006193,supplements,ajio.com,.com,2971,100.0,active,0,100,90,98.0,low,train
PRD-006195,supplements,netmeds.com,.com,1333,100.0,active,0,100,90,98.0,low,train
PRD-006200,supplements,shopfast.vip,.vip,101,13.84,partial,4,0,50,16.92,high,train
PRD-006201,supplements,netmeds.com,.com,2811,100.0,active,0,100,90,98.0,low,train
PRD-006202,supplements,megadiscount.ga,.ga,192,26.3,active,1,100,42,51.55,medium,train
PRD-006203,supplements,ajio.com,.com,1266,100.0,active,1,100,90,98.0,low,train
PRD-006204,supplements,priceburn.xyz,.xyz,54,7.4,redirect,5,0,50,13.7,high,train
PRD-006206,supplements,ecommerce.shop,.shop,109,14.93,active,0,100,82,53.87,medium,train
PRD-006208,supplements,indiadeals.ws,.ws,116,15.89,active,1,100,70,51.95,medium,train
PRD-006209,supplements,flipkart.com,.com,2107,100.0,active,0,100,90,98.0,low,train
PRD-006211,supplements,flipkart.com,.com,841,100.0,active,0,100,90,98.0,low,train
PRD-006215,supplements,netmeds.com,.com,2004,100.0,active,0,100,90,98.0,low,train
PRD-006216,supplements,ajio.com,.com,2583,100.0,active,1,100,90,98.0,low,train
PRD-006217,supplements,netmeds.com,.com,1387,100.0,active,0,100,90,98.0,low,train
PRD-006218,supplements,brandedgoods.club,.club,76,10.41,partial,3,0,58,16.81,high,train
PRD-006219,supplements,1mg.com,.com,750,100.0,active,1,100,90,98.0,low,train
PRD-006220,supplements,flipkart.com,.com,3698,100.0,active,1,100,90,98.0,low,train
PRD-006223,supplements,netmeds.com,.com,2757,100.0,active,0,100,90,98.0,low,train
PRD-006224,supplements,myshopindia.online,.online,295,40.41,active,2,50,80,51.21,medium,train
PRD-006226,supplements,nykaa.com,.com,2386,100.0,active,0,100,90,98.0,low,train
PRD-006227,supplements,cheapmeds.xyz,.xyz,88,12.05,redirect,3,0,50,16.03,high,train
PRD-006229,supplements,discountshop.top,.top,9,1.23,redirect,4,0,52,11.02,high,train
PRD-006230,supplements,flipkart.com,.com,644,88.22,active,0,100,90,92.11,low,train
PRD-006231,supplements,bestbuys.digital,.digital,106,14.52,active,1,100,78,52.86,medium,train
PRD-006232,supplements,indiadeals.ws,.ws,313,42.88,active,1,100,70,65.44,medium,train
PRD-006234,supplements,meesho.com,.com,1184,100.0,active,1,100,90,98.0,low,train
PRD-006238,supplements,buydirect.shop,.shop,186,25.48,active,2,50,82,44.14,medium,train
PRD-006240,supplements,netmeds.com,.com,1193,100.0,active,0,100,90,98.0,low,train
PRD-006242,supplements,reliancedigital.in,.in,3017,100.0,active,0,100,88,97.6,low,train
PRD-006243,supplements,mybrand.site,.site,145,19.86,active,0,100,65,52.93,medium,train
PRD-006244,supplements,priceburn.xyz,.xyz,111,15.21,redirect,2,0,50,17.6,high,train
PRD-006245,supplements,buynow365.store,.store,106,14.52,active,0,100,82,53.66,medium,train
PRD-006252,supplements,cultfit.com,.com,1955,100.0,active,0,100,90,98.0,low,train
PRD-006254,supplements,snapdeal.com,.com,2729,100.0,active,1,100,90,98.0,low,train
PRD-006256,supplements,ajio.com,.com,2729,100.0,active,1,100,90,98.0,low,train
PRD-006258,supplements,shopkart-india.store,.store,283,38.77,active,0,100,82,65.78,medium,train
PRD-006261,supplements,bestprice99.tk,.tk,442,60.55,active,2,50,45,54.27,medium,train
PRD-006263,supplements,brandshop.fun,.fun,109,14.93,redirect,5,0,55,18.47,high,train
PRD-006265,supplements,tatacliq.com,.com,942,100.0,active,1,100,90,98.0,low,train
PRD-006266,supplements,ajio.com,.com,3881,100.0,active,0,100,90,98.0,low,train
PRD-006267,supplements,shopkart-india.store,.store,303,41.51,active,0,100,82,67.15,medium,train
PRD-006268,supplements,tatacliq.com,.com,492,67.4,active,1,100,90,81.7,low,train
PRD-006271,supplements,ajio.com,.com,3834,100.0,active,1,100,90,98.0,low,train
PRD-006272,supplements,purplle.com,.com,2992,100.0,active,1,100,90,98.0,low,train
PRD-006275,supplements,1mg.com,.com,3347,100.0,active,1,100,90,98.0,low,train
PRD-006278,supplements,1mg.com,.com,1860,100.0,active,0,100,90,98.0,low,train
PRD-006280,supplements,electronicszone.ml,.ml,187,25.62,active,1,100,40,50.81,medium,train
PRD-006281,supplements,suppl-cheap.gq,.gq,296,40.55,active,2,50,40,43.27,medium,train
PRD-006282,supplements,amazon.in,.in,1315,100.0,active,0,100,88,97.6,low,train
PRD-006283,supplements,nykaa.com,.com,3434,100.0,active,0,100,90,98.0,low,train
PRD-006286,supplements,priceburn.xyz,.xyz,81,11.1,redirect,3,0,50,15.55,high,train
PRD-006287,supplements,snapdeal.com,.com,3235,100.0,active,1,100,90,98.0,low,train
PRD-006290,supplements,tatacliq.com,.com,2985,100.0,active,1,100,90,98.0,low,train
PRD-006295,supplements,cultfit.com,.com,2417,100.0,active,1,100,90,98.0,low,train
PRD-006296,supplements,electronicszone.ml,.ml,496,67.95,active,2,50,40,56.97,medium,train
PRD-006297,supplements,snapdeal.com,.com,2636,100.0,active,1,100,90,98.0,low,train
PRD-006298,supplements,dealstoday.space,.space,5,0.68,redirect,2,0,60,12.34,high,train
PRD-006299,supplements,originaldeal.cc,.cc,138,18.9,active,1,100,55,50.45,medium,train
PRD-006300,supplements,snapdeal.com,.com,974,100.0,active,0,100,90,98.0,low,train
PRD-006302,supplements,priceburn.xyz,.xyz,92,12.6,partial,5,0,50,16.3,high,train
PRD-006303,supplements,fastdeal.pw,.pw,372,50.96,active,1,100,42,63.88,medium,train
PRD-006305,supplements,cromaretail.com,.com,2921,100.0,active,0,100,90,98.0,low,train
PRD-006307,supplements,indiabuys.co,.co,299,40.96,active,0,100,85,67.48,medium,train
PRD-006309,supplements,buydirect.shop,.shop,79,10.82,active,0,100,82,51.81,medium,train
PRD-006310,supplements,mybrand.site,.site,221,30.27,active,0,100,65,58.14,medium,train
PRD-006313,supplements,healthkart.com,.com,1360,100.0,active,1,100,90,98.0,low,train
PRD-006314,supplements,suppl-cheap.gq,.gq,118,16.16,active,1,100,40,46.08,medium,train
PRD-006316,supplements,cheapmeds.xyz,.xyz,286,39.18,active,2,50,50,44.59,medium,train
PRD-006317,supplements,dealspoint.tech,.tech,262,35.89,active,2,50,80,48.95,medium,train
PRD-006319,supplements,brandshop.io,.io,213,29.18,active,0,100,85,61.59,medium,train
PRD-006321,supplements,ajio.com,.com,1494,100.0,active,1,100,90,98.0,low,train
PRD-006322,supplements,healthkart.com,.com,1052,100.0,active,1,100,90,98.0,low,train
PRD-006323,supplements,amazon.in,.in,2612,100.0,active,1,100,88,97.6,low,train
PRD-006324,supplements,flipkart.com,.com,2484,100.0,active,0,100,90,98.0,low,train
PRD-006325,supplements,meesho.com,.com,546,74.79,active,0,100,90,85.4,low,train
PRD-006327,supplements,cheapmeds.xyz,.xyz,97,13.29,redirect,4,0,50,16.64,high,train
PRD-006328,supplements,suppl-cheap.gq,.gq,460,63.01,active,1,100,40,69.51,medium,train
PRD-006331,supplements,reliancedigital.in,.in,1763,100.0,active,1,100,88,97.6,low,train
PRD-006332,supplements,reliancedigital.in,.in,1751,100.0,active,1,100,88,97.6,low,train
PRD-006333,supplements,nykaa.com,.com,2213,100.0,active,0,100,90,98.0,low,train
PRD-006334,supplements,cultfit.com,.com,3701,100.0,active,1,100,90,98.0,low,train
PRD-006335,supplements,flipkart.com,.com,2880,100.0,active,1,100,90,98.0,low,train
PRD-006336,supplements,cultfit.com,.com,709,97.12,active,0,100,90,96.56,low,train
PRD-006338,supplements,buydirect.shop,.shop,116,15.89,active,1,100,82,54.35,medium,train
PRD-006339,supplements,buynow365.store,.store,261,35.75,active,0,100,82,64.28,medium,train
PRD-006340,supplements,cromaretail.com,.com,632,86.58,active,1,100,90,91.29,low,train
PRD-006341,supplements,ajio.com,.com,3505,100.0,active,0,100,90,98.0,low,train
PRD-006342,supplements,reliancedigital.in,.in,1657,100.0,active,0,100,88,97.6,low,train
PRD-006343,supplements,nykaa.com,.com,550,75.34,active,1,100,90,85.67,low,train
PRD-006348,supplements,buydirect.shop,.shop,246,33.7,active,1,100,82,63.25,medium,train
PRD-006349,supplements,electronicszone.ml,.ml,42,5.75,partial,4,0,40,10.88,high,train
PRD-006350,supplements,electronicszone.ml,.ml,71,9.73,partial,4,0,40,12.86,high,train
PRD-006351,supplements,dealzone.info,.info,295,40.41,active,2,50,75,50.21,medium,train
PRD-006352,supplements,bestbuys.digital,.digital,264,36.16,active,1,100,78,63.68,medium,train
PRD-006353,supplements,ajio.com,.com,1090,100.0,active,1,100,90,98.0,low,train
PRD-006354,supplements,shopfast.vip,.vip,360,49.32,active,1,100,50,64.66,medium,train
PRD-006356,supplements,priceburn.xyz,.xyz,261,35.75,active,2,50,50,42.88,medium,train
PRD-006358,supplements,topbrands.cf,.cf,241,33.01,active,1,100,42,54.91,medium,train
PRD-006359,supplements,ecommerce.shop,.shop,160,21.92,active,2,50,82,42.36,medium,train
PRD-006360,supplements,healthkart.com,.com,1473,100.0,active,0,100,90,98.0,low,train
PRD-006361,supplements,dealzone.info,.info,129,17.67,active,1,100,75,53.84,medium,train
PRD-006362,supplements,1mg.com,.com,1456,100.0,active,1,100,90,98.0,low,train
PRD-006363,supplements,meesho.com,.com,449,61.51,active,0,100,90,78.75,low,train
PRD-006364,supplements,nykaa.com,.com,635,86.99,active,1,100,90,91.49,low,train
PRD-006367,supplements,healthkart.com,.com,1296,100.0,active,0,100,90,98.0,low,train
PRD-006368,supplements,nykaa.com,.com,1276,100.0,active,0,100,90,98.0,low,train
PRD-006370,supplements,topdeals.co,.co,94,12.88,active,1,100,85,53.44,medium,train
PRD-006371,supplements,shopnow24.io,.io,179,24.52,active,1,100,85,59.26,medium,train
PRD-006372,supplements,shopfast.vip,.vip,69,9.45,partial,2,0,50,14.73,high,train
PRD-006373,supplements,dealspoint.tech,.tech,258,35.34,active,0,100,80,63.67,medium,train
PRD-006375,supplements,buydirect.shop,.shop,301,41.23,active,2,50,82,52.02,medium,train
PRD-006376,supplements,shopfast.vip,.vip,194,26.58,active,1,100,50,53.29,medium,train
PRD-006377,supplements,buybest.biz,.biz,229,31.37,active,0,100,72,60.08,medium,train
PRD-006379,supplements,ajio.com,.com,2129,100.0,active,0,100,90,98.0,low,train
PRD-006381,supplements,amazon.in,.in,2143,100.0,active,0,100,88,97.6,low,train
PRD-006382,supplements,discountshop.top,.top,80,10.96,redirect,5,0,52,15.88,high,train
PRD-006383,supplements,dealstoday.space,.space,241,33.01,active,2,50,60,43.51,medium,train
PRD-006386,supplements,electronicszone.ml,.ml,25,3.42,redirect,4,0,40,9.71,high,train
PRD-006387,supplements,tatacliq.com,.com,2790,100.0,active,0,100,90,98.0,low,train
PRD-006388,supplements,cultfit.com,.com,842,100.0,active,0,100,90,98.0,low,train
PRD-006390,supplements,brandshop.io,.io,266,36.44,active,2,50,85,50.22,medium,train
PRD-006392,supplements,snapdeal.com,.com,491,67.26,active,0,100,90,81.63,low,train
PRD-006393,supplements,myntra.com,.com,896,100.0,active,1,100,90,98.0,low,train
PRD-006394,supplements,healthkart.com,.com,1442,100.0,active,1,100,90,98.0,low,train
PRD-006395,supplements,topdeals.co,.co,309,42.33,active,0,100,85,68.16,medium,train
PRD-006396,supplements,cromaretail.com,.com,2026,100.0,active,0,100,90,98.0,low,train
PRD-006398,supplements,myntra.com,.com,1409,100.0,active,0,100,90,98.0,low,train
PRD-006402,supplements,flipkart.com,.com,1140,100.0,active,0,100,90,98.0,low,train
PRD-006403,supplements,myntra.com,.com,2429,100.0,active,0,100,90,98.0,low,train
PRD-006404,supplements,cheapmeds.xyz,.xyz,83,11.37,redirect,5,0,50,15.68,high,train
PRD-006406,supplements,meesho.com,.com,2039,100.0,active,1,100,90,98.0,low,train
PRD-006407,supplements,cromaretail.com,.com,2499,100.0,active,0,100,90,98.0,low,train
PRD-006408,supplements,fastdeal.pw,.pw,470,64.38,active,2,50,42,55.59,medium,train
PRD-006412,supplements,shopindia.live,.live,254,34.79,active,1,100,62,59.8,medium,train
PRD-006413,supplements,brandedgoods.club,.club,338,46.3,active,1,100,58,64.75,medium,train
PRD-006414,supplements,ajio.com,.com,3333,100.0,active,1,100,90,98.0,low,train
PRD-006415,supplements,ajio.com,.com,2360,100.0,active,1,100,90,98.0,low,train
PRD-006419,supplements,amazon.in,.in,1893,100.0,active,0,100,88,97.6,low,train
PRD-006420,supplements,netmeds.com,.com,3129,100.0,active,0,100,90,98.0,low,train
PRD-006421,supplements,myntra.com,.com,3196,100.0,active,1,100,90,98.0,low,train
PRD-006423,supplements,netmeds.com,.com,1321,100.0,active,0,100,90,98.0,low,train
PRD-006424,supplements,megadiscount.ga,.ga,430,58.9,active,1,100,42,67.85,medium,train
PRD-006425,supplements,bestbuys.digital,.digital,175,23.97,active,0,100,78,57.59,medium,train
PRD-006427,supplements,ajio.com,.com,1054,100.0,active,0,100,90,98.0,low,train
PRD-006428,supplements,indiabuys.co,.co,328,44.93,active,1,100,85,69.47,medium,train
PRD-006429,supplements,brandedgoods.club,.club,414,56.71,active,2,50,58,54.96,medium,train
PRD-006430,supplements,meesho.com,.com,3751,100.0,active,1,100,90,98.0,low,train
PRD-006432,supplements,ajio.com,.com,759,100.0,active,0,100,90,98.0,low,train
PRD-006433,supplements,shopkart-india.store,.store,144,19.73,active,0,100,82,56.26,medium,train
PRD-006434,supplements,nykaa.com,.com,899,100.0,active,0,100,90,98.0,low,train
PRD-006435,supplements,myntra.com,.com,3989,100.0,active,1,100,90,98.0,low,train
PRD-006436,supplements,nykaa.com,.com,3659,100.0,active,0,100,90,98.0,low,train
PRD-006437,supplements,cultfit.com,.com,1198,100.0,active,1,100,90,98.0,low,train
PRD-006438,supplements,amazon.in,.in,3223,100.0,active,1,100,88,97.6,low,train
PRD-006439,supplements,nykaa.com,.com,2401,100.0,active,0,100,90,98.0,low,train
PRD-006441,supplements,nykaa.com,.com,2036,100.0,active,1,100,90,98.0,low,train
PRD-006442,supplements,1mg.com,.com,2381,100.0,active,1,100,90,98.0,low,train
PRD-006443,supplements,priceburn.xyz,.xyz,113,15.48,partial,2,0,50,17.74,high,train
PRD-006444,supplements,meesho.com,.com,1891,100.0,active,0,100,90,98.0,low,train
PRD-006445,supplements,amazon.in,.in,812,100.0,active,1,100,88,97.6,low,train
PRD-006446,supplements,meesho.com,.com,2191,100.0,active,1,100,90,98.0,low,train
PRD-006447,supplements,discountshop.top,.top,430,58.9,active,1,100,52,69.85,medium,train
PRD-006448,supplements,topbrands.cf,.cf,458,62.74,active,1,100,42,69.77,medium,train
PRD-006449,supplements,healthkart.com,.com,986,100.0,active,0,100,90,98.0,low,train
PRD-006452,supplements,cromaretail.com,.com,3278,100.0,active,1,100,90,98.0,low,train
PRD-006454,supplements,healthkart.com,.com,1543,100.0,active,1,100,90,98.0,low,train
PRD-006455,supplements,purplle.com,.com,1567,100.0,active,1,100,90,98.0,low,train
PRD-006456,supplements,purplle.com,.com,1611,100.0,active,1,100,90,98.0,low,train
PRD-006458,supplements,bestprice99.tk,.tk,65,8.9,redirect,4,0,45,13.45,high,train
PRD-006459,supplements,snapdeal.com,.com,3941,100.0,active,1,100,90,98.0,low,train
PRD-006462,supplements,buybest.biz,.biz,171,23.42,active,0,100,72,56.11,medium,train
PRD-006463,supplements,cheapmeds.xyz,.xyz,148,20.27,active,1,100,50,50.14,medium,train
PRD-006464,supplements,originaldeal.cc,.cc,425,58.22,active,2,50,55,55.11,medium,train
PRD-006465,supplements,ajio.com,.com,2724,100.0,active,1,100,90,98.0,low,train
PRD-006466,supplements,brandshop.io,.io,312,42.74,active,0,100,85,68.37,medium,train
PRD-006467,supplements,originaldeal.cc,.cc,95,13.01,partial,3,0,55,17.51,high,train
PRD-006469,supplements,priceburn.xyz,.xyz,110,15.07,redirect,5,0,50,17.53,high,train
PRD-006470,supplements,brandedgoods.club,.club,64,8.77,redirect,3,0,58,15.98,high,train
PRD-006471,supplements,bestprice99.tk,.tk,384,52.6,active,1,100,45,65.3,medium,train
PRD-006473,supplements,discountshop.top,.top,381,52.19,active,1,100,52,66.5,medium,train
PRD-006476,supplements,bestbuys.digital,.digital,104,14.25,active,1,100,78,52.72,medium,train
PRD-006478,supplements,myshopindia.online,.online,337,46.16,active,0,100,80,69.08,medium,train
PRD-006479,supplements,suppl-cheap.gq,.gq,129,17.67,active,1,100,40,46.84,medium,train
PRD-006480,supplements,cromaretail.com,.com,3316,100.0,active,0,100,90,98.0,low,train
PRD-006481,supplements,netmeds.com,.com,2487,100.0,active,1,100,90,98.0,low,train
PRD-006482,supplements,myshopindia.online,.online,188,25.75,active,1,100,80,58.88,medium,train
PRD-006484,supplements,fastdeal.pw,.pw,116,15.89,partial,3,0,42,16.35,high,train
PRD-006486,supplements,ajio.com,.com,2610,100.0,active,1,100,90,98.0,low,train
PRD-006488,supplements,buynow365.store,.store,177,24.25,active,0,100,82,58.52,medium,train
PRD-006493,supplements,reliancedigital.in,.in,1648,100.0,active,0,100,88,97.6,low,train
PRD-006497,supplements,priceburn.xyz,.xyz,306,41.92,active,1,100,50,60.96,medium,train
PRD-006498,supplements,shopfast.vip,.vip,73,10.0,redirect,5,0,50,15.0,high,train
PRD-006499,supplements,shopindia.live,.live,215,29.45,active,0,100,62,57.13,medium,train
PRD-006500,supplements,snapdeal.com,.com,2008,100.0,active,1,100,90,98.0,low,train
PRD-006501,supplements,purplle.com,.com,1486,100.0,active,0,100,90,98.0,low,train
PRD-006502,supplements,1mg.com,.com,961,100.0,active,1,100,90,98.0,low,train
PRD-006503,supplements,healthkart.com,.com,1965,100.0,active,1,100,90,98.0,low,train
PRD-006504,supplements,snapdeal.com,.com,1968,100.0,active,0,100,90,98.0,low,train
PRD-006505,supplements,priceburn.xyz,.xyz,25,3.42,redirect,2,0,50,11.71,high,train
PRD-006506,supplements,priceburn.xyz,.xyz,422,57.81,active,2,50,50,53.9,medium,train
PRD-006507,supplements,reliancedigital.in,.in,2318,100.0,active,0,100,88,97.6,low,train
PRD-006508,supplements,snapdeal.com,.com,3720,100.0,active,1,100,90,98.0,low,train
PRD-006510,supplements,dealstoday.space,.space,213,29.18,active,2,50,60,41.59,medium,train
PRD-006511,supplements,snapdeal.com,.com,3683,100.0,active,0,100,90,98.0,low,train
PRD-006513,supplements,amazon.in,.in,3307,100.0,active,1,100,88,97.6,low,train
PRD-006514,supplements,electronicszone.ml,.ml,334,45.75,active,1,100,40,60.88,medium,train
PRD-006515,supplements,tatacliq.com,.com,1908,100.0,active,1,100,90,98.0,low,train
PRD-006516,supplements,nykaa.com,.com,570,78.08,active,0,100,90,87.04,low,train
PRD-006518,supplements,ajio.com,.com,1598,100.0,active,1,100,90,98.0,low,train
PRD-006519,supplements,fastdeal.pw,.pw,118,16.16,partial,5,0,42,16.48,high,train
PRD-006520,supplements,snapdeal.com,.com,1392,100.0,active,0,100,90,98.0,low,train
PRD-006522,supplements,dealspoint.tech,.tech,315,43.15,active,2,50,80,52.58,medium,train
PRD-006526,supplements,netmeds.com,.com,867,100.0,active,1,100,90,98.0,low,train
PRD-006527,supplements,cultfit.com,.com,2707,100.0,active,1,100,90,98.0,low,train
PRD-006528,supplements,fastdeal.pw,.pw,236,32.33,active,1,100,42,54.56,medium,train
PRD-006529,supplements,shopkart-india.store,.store,344,47.12,active,1,100,82,69.96,medium,train
PRD-006531,supplements,indiadeals.ws,.ws,101,13.84,partial,2,0,70,20.92,high,train
PRD-006535,supplements,priceburn.xyz,.xyz,342,46.85,active,2,50,50,48.42,medium,train
PRD-006536,supplements,electronicszone.ml,.ml,489,66.99,active,2,50,40,56.49,medium,train
PRD-006537,supplements,cromaretail.com,.com,3037,100.0,active,1,100,90,98.0,low,train
PRD-006538,supplements,tatacliq.com,.com,424,58.08,active,0,100,90,77.04,low,train
PRD-006540,supplements,meesho.com,.com,3724,100.0,active,1,100,90,98.0,low,train
PRD-006542,supplements,bestprice99.tk,.tk,19,2.6,redirect,4,0,45,10.3,high,train
PRD-006544,supplements,nykaa.com,.com,848,100.0,active,1,100,90,98.0,low,train
PRD-006545,supplements,cheapmeds.xyz,.xyz,267,36.58,active,1,100,50,58.29,medium,train
PRD-006547,supplements,myntra.com,.com,441,60.41,active,0,100,90,78.21,low,train
PRD-006548,supplements,healthkart.com,.com,854,100.0,active,0,100,90,98.0,low,train
PRD-006549,supplements,1mg.com,.com,3996,100.0,active,1,100,90,98.0,low,train
PRD-006550,supplements,reliancedigital.in,.in,995,100.0,active,1,100,88,97.6,low,train
PRD-006551,supplements,purplle.com,.com,1023,100.0,active,0,100,90,98.0,low,train
PRD-006552,supplements,flipkart.com,.com,1959,100.0,active,0,100,90,98.0,low,train
PRD-006553,supplements,amazon.in,.in,674,92.33,active,1,100,88,93.76,low,train
PRD-006557,supplements,myntra.com,.com,2336,100.0,active,1,100,90,98.0,low,train
PRD-006559,supplements,cultfit.com,.com,1324,100.0,active,0,100,90,98.0,low,train
PRD-006561,supplements,nykaa.com,.com,2899,100.0,active,0,100,90,98.0,low,train
PRD-006562,supplements,ajio.com,.com,524,71.78,active,1,100,90,83.89,low,train
PRD-006563,supplements,flipkart.com,.com,709,97.12,active,1,100,90,96.56,low,train
PRD-006564,supplements,ajio.com,.com,390,53.42,active,1,100,90,74.71,low,train
PRD-006565,supplements,reliancedigital.in,.in,1168,100.0,active,0,100,88,97.6,low,train
PRD-006566,supplements,ajio.com,.com,1909,100.0,active,0,100,90,98.0,low,train
PRD-006569,supplements,meesho.com,.com,1533,100.0,active,0,100,90,98.0,low,train
PRD-006570,supplements,brandshop.fun,.fun,112,15.34,partial,2,0,55,18.67,high,train
PRD-006571,supplements,indiadeals.ws,.ws,66,9.04,redirect,4,0,70,18.52,high,train
PRD-006572,supplements,brandshop.fun,.fun,301,41.23,active,2,50,55,46.62,medium,train
PRD-006574,supplements,healthkart.com,.com,3610,100.0,active,0,100,90,98.0,low,train
