product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-005838,supplements,brandshop.fun,.fun,317,43.42,active,1,100,55,62.71,medium,train
PRD-005839,supplements,netmeds.com,.com,3838,100.0,active,1,100,90,98.0,low,train
PRD-005840,supplements,originaldeal.cc,.cc,340,46.58,active,2,50,55,49.29,medium,train
PRD-005841,supplements,ajio.com,.com,2413,100.0,active,1,100,90,98.0,low,train
PRD-005842,supplements,flipkart.com,.com,431,59.04,active,0,100,90,77.52,low,val
PRD-005843,supplements,amazon.in,.in,460,63.01,active,1,100,88,79.11,low,test
PRD-005844,supplements,buydirect.shop,.shop,241,33.01,active,0,100,82,62.91,medium,train
PRD-005845,supplements,flipkart.com,.com,816,100.0,active,1,100,90,98.0,low,test
PRD-005846,supplements,cheapmeds.xyz,.xyz,397,54.38,active,2,50,50,52.19,medium,train
PRD-005847,supplements,dealzone.info,.info,211,28.9,active,2,50,75,44.45,medium,train
PRD-005848,supplements,brandedgoods.club,.club,35,4.79,redirect,2,0,58,14.0,high,train
PRD-005849,supplements,electronicszone.ml,.ml,345,47.26,active,1,100,40,61.63,medium,train
PRD-005850,supplements,fastdeal.pw,.pw,89,12.19,partial,2,0,42,14.5,high,val
PRD-005851,supplements,cultfit.com,.com,891,100.0,active,1,100,90,98.0,low,train
PRD-005852,supplements,myntra.com,.com,801,100.0,active,1,100,90,98.0,low,train
PRD-005853,supplements,dealzone.info,.info,185,25.34,active,1,100,75,57.67,medium,train
PRD-005854,supplements,cultfit.com,.com,2917,100.0,active,1,100,90,98.0,low,train
PRD-005855,supplements,snapdeal.com,.com,1099,100.0,active,0,100,90,98.0,low,train
PRD-005856,supplements,priceburn.xyz,.xyz,50,6.85,redirect,2,0,50,13.42,high,train
PRD-005857,supplements,meesho.com,.com,3347,100.0,active,1,100,90,98.0,low,train
PRD-005858,supplements,myntra.com,.com,3052,100.0,active,1,100,90,98.0,low,train
PRD-005859,supplements,reliancedigital.in,.in,2717,100.0,active,1,100,88,97.6,low,train
PRD-005860,supplements,snapdeal.com,.com,2975,100.0,active,1,100,90,98.0,low,train
PRD-005861,supplements,topbrands.cf,.cf,346,47.4,active,2,50,42,47.1,medium,train
PRD-005862,supplements,ecommerce.shop,.shop,172,23.56,active,1,100,82,58.18,medium,test
PRD-005863,supplements,snapdeal.com,.com,3738,100.0,active,1,100,90,98.0,low,train
PRD-005864,supplements,1mg.com,.com,1565,100.0,active,1,100,90,98.0,low,train
PRD-005865,supplements,cromaretail.com,.com,2556,100.0,active,0,100,90,98.0,low,train
PRD-005866,supplements,shopkart-india.store,.store,265,36.3,active,1,100,82,64.55,medium,val
PRD-005867,supplements,1mg.com,.com,3926,100.0,active,0,100,90,98.0,low,val
PRD-005868,supplements,brandshop.io,.io,260,35.62,active,1,100,85,64.81,medium,test
PRD-005869,supplements,buynow365.store,.store,306,41.92,active,2,50,82,52.36,medium,train
PRD-005870,supplements,brandedgoods.club,.club,14,1.92,partial,5,0,58,12.56,high,train
PRD-005871,supplements,ecommerce.shop,.shop,277,37.95,active,2,50,82,50.37,medium,train
PRD-005872,supplements,amazon.in,.in,2348,100.0,active,1,100,88,97.6,low,train
PRD-005873,supplements,brandshop.fun,.fun,394,53.97,active,2,50,55,52.99,medium,val
PRD-005874,supplements,myntra.com,.com,2199,100.0,active,0,100,90,98.0,low,test
PRD-005875,supplements,1mg.com,.com,1786,100.0,active,1,100,90,98.0,low,test
PRD-005876,supplements,cromaretail.com,.com,2737,100.0,active,1,100,90,98.0,low,train
PRD-005877,supplements,shopfast.vip,.vip,18,2.47,redirect,3,0,50,11.23,high,train
PRD-005878,supplements,fastdeal.pw,.pw,36,4.93,partial,2,0,42,10.87,high,train
PRD-005879,supplements,tatacliq.com,.com,1837,100.0,active,0,100,90,98.0,low,test
PRD-005880,supplements,myshopindia.online,.online,319,43.7,active,0,100,80,67.85,medium,val
PRD-005881,supplements,ajio.com,.com,1582,100.0,active,1,100,90,98.0,low,val
PRD-005882,supplements,amazon.in,.in,416,56.99,active,0,100,88,76.09,low,train
PRD-005883,supplements,bestprice99.tk,.tk,114,15.62,active,1,100,45,46.81,medium,train
PRD-005884,supplements,cromaretail.com,.com,2488,100.0,active,1,100,90,98.0,low,train
PRD-005885,supplements,brandedgoods.club,.club,98,13.42,partial,3,0,58,18.31,high,train
PRD-005886,supplements,fastdeal.pw,.pw,130,17.81,active,1,100,42,47.3,medium,train
PRD-005887,supplements,bestbuys.digital,.digital,256,35.07,active,2,50,78,48.13,medium,train
PRD-005888,supplements,buydirect.shop,.shop,83,11.37,active,0,100,82,52.08,medium,test
PRD-005889,supplements,meesho.com,.com,3585,100.0,active,0,100,90,98.0,low,test
PRD-005890,supplements,ajio.com,.com,2917,100.0,active,0,100,90,98.0,low,train
PRD-005891,supplements,indiabuys.co,.co,257,35.21,active,1,100,85,64.6,medium,test
PRD-005892,supplements,purplle.com,.com,1626,100.0,active,0,100,90,98.0,low,train
PRD-005893,supplements,shopindia.live,.live,70,9.59,active,1,100,62,47.19,medium,train
PRD-005894,supplements,topbrands.cf,.cf,24,3.29,partial,5,0,42,10.04,high,train
PRD-005895,supplements,nykaa.com,.com,469,64.25,active,0,100,90,80.12,low,train
PRD-005896,supplements,purplle.com,.com,2303,100.0,active,1,100,90,98.0,low,train
PRD-005897,supplements,discountshop.top,.top,21,2.88,redirect,2,0,52,11.84,high,train
PRD-005898,supplements,myntra.com,.com,2028,100.0,active,0,100,90,98.0,low,train
PRD-005899,supplements,dealstoday.space,.space,102,13.97,partial,2,0,60,18.99,high,train
PRD-005900,supplements,fastdeal.pw,.pw,237,32.47,active,1,100,42,54.63,medium,train
PRD-005901,supplements,amazon.in,.in,3743,100.0,active,1,100,88,97.6,low,val
PRD-005902,supplements,discountshop.top,.top,336,46.03,active,1,100,52,63.41,medium,train
PRD-005903,supplements,healthkart.com,.com,1166,100.0,active,1,100,90,98.0,low,train
PRD-005904,supplements,snapdeal.com,.com,1145,100.0,active,1,100,90,98.0,low,train
PRD-005905,supplements,mybrand.site,.site,233,31.92,active,1,100,65,58.96,medium,train
PRD-005906,supplements,shopindia.live,.live,312,42.74,active,2,50,62,48.77,medium,train
PRD-005907,supplements,electronicszone.ml,.ml,384,52.6,active,2,50,40,49.3,medium,train
PRD-005908,supplements,originaldeal.cc,.cc,6,0.82,partial,5,0,55,11.41,high,train
PRD-005909,supplements,ecommerce.shop,.shop,130,17.81,active,1,100,82,55.3,medium,test
PRD-005910,supplements,ajio.com,.com,1476,100.0,active,0,100,90,98.0,low,val
PRD-005911,supplements,amazon.in,.in,2470,100.0,active,1,100,88,97.6,low,train
PRD-005912,supplements,nykaa.com,.com,931,100.0,active,1,100,90,98.0,low,train
PRD-005913,supplements,netmeds.com,.com,835,100.0,active,0,100,90,98.0,low,train
PRD-005914,supplements,tatacliq.com,.com,3787,100.0,active,0,100,90,98.0,low,train
PRD-005915,supplements,purplle.com,.com,3505,100.0,active,0,100,90,98.0,low,train
PRD-005916,supplements,purplle.com,.com,3779,100.0,active,1,100,90,98.0,low,train
PRD-005917,supplements,flipkart.com,.com,3969,100.0,active,1,100,90,98.0,low,train
PRD-005918,supplements,flipkart.com,.com,3074,100.0,active,0,100,90,98.0,low,train
PRD-005919,supplements,brandshop.fun,.fun,81,11.1,partial,5,0,55,16.55,high,val
PRD-005920,supplements,cromaretail.com,.com,1119,100.0,active,1,100,90,98.0,low,train
PRD-005921,supplements,shopfast.vip,.vip,59,8.08,partial,4,0,50,14.04,high,train
PRD-005922,supplements,1mg.com,.com,3651,100.0,active,0,100,90,98.0,low,train
PRD-005923,supplements,meesho.com,.com,1460,100.0,active,0,100,90,98.0,low,train
PRD-005924,supplements,dealstoday.space,.space,354,48.49,active,2,50,60,51.25,medium,train
PRD-005925,supplements,originaldeal.cc,.cc,86,11.78,redirect,5,0,55,16.89,high,train
PRD-005926,supplements,indiabuys.co,.co,288,39.45,active,0,100,85,66.73,medium,train
PRD-005927,supplements,discountshop.top,.top,273,37.4,active,2,50,52,44.1,medium,train
PRD-005928,supplements,indiadeals.ws,.ws,91,12.47,partial,4,0,70,20.23,high,test
PRD-005929,supplements,cultfit.com,.com,2805,100.0,active,1,100,90,98.0,low,train
PRD-005930,supplements,originaldeal.cc,.cc,122,16.71,active,1,100,55,49.36,medium,train
PRD-005931,supplements,ajio.com,.com,1060,100.0,active,1,100,90,98.0,low,train
PRD-005932,supplements,mybrand.site,.site,184,25.21,active,1,100,65,55.6,medium,train
PRD-005933,supplements,myntra.com,.com,884,100.0,active,1,100,90,98.0,low,train
PRD-005934,supplements,tatacliq.com,.com,1155,100.0,active,0,100,90,98.0,low,test
PRD-005935,supplements,purplle.com,.com,843,100.0,active,1,100,90,98.0,low,train
PRD-005936,supplements,buynow365.store,.store,223,30.55,active,0,100,82,61.67,medium,train
PRD-005937,supplements,megadiscount.ga,.ga,479,65.62,active,2,50,42,56.21,medium,test
PRD-005938,supplements,amazon.in,.in,812,100.0,active,0,100,88,97.6,low,test
PRD-005939,supplements,dealstoday.space,.space,166,22.74,active,1,100,60,53.37,medium,val
PRD-005940,supplements,bestbuys.digital,.digital,269,36.85,active,1,100,78,64.02,medium,train
PRD-005941,supplements,myshopindia.online,.online,280,38.36,active,2,50,80,50.18,medium,train
PRD-005942,supplements,myntra.com,.com,1570,100.0,active,0,100,90,98.0,low,train
PRD-005943,supplements,purplle.com,.com,1004,100.0,active,1,100,90,98.0,low,val
PRD-005944,supplements,cultfit.com,.com,996,100.0,active,0,100,90,98.0,low,train
PRD-005945,supplements,flipkart.com,.com,1861,100.0,active,0,100,90,98.0,low,test
PRD-005946,supplements,myshopindia.online,.online,226,30.96,active,0,100,80,61.48,medium,train
PRD-005947,supplements,buynow365.store,.store,73,10.0,active,1,100,82,51.4,medium,train
PRD-005948,supplements,1mg.com,.com,1938,100.0,active,1,100,90,98.0,low,train
PRD-005949,supplements,reliancedigital.in,.in,370,50.68,active,0,100,88,72.94,low,train
PRD-005950,supplements,myntra.com,.com,3307,100.0,active,1,100,90,98.0,low,test
PRD-005951,supplements,cultfit.com,.com,3141,100.0,active,1,100,90,98.0,low,train
PRD-005952,supplements,netmeds.com,.com,3000,100.0,active,0,100,90,98.0,low,train
PRD-005953,supplements,ajio.com,.com,2938,100.0,active,0,100,90,98.0,low,test
PRD-005954,supplements,meesho.com,.com,3408,100.0,active,0,100,90,98.0,low,train
PRD-005955,supplements,cultfit.com,.com,2830,100.0,active,1,100,90,98.0,low,train
PRD-005956,supplements,netmeds.com,.com,1612,100.0,active,1,100,90,98.0,low,train
PRD-005957,supplements,brandedgoods.club,.club,9,1.23,redirect,5,0,58,12.22,high,train
PRD-005958,supplements,shopkart-india.store,.store,92,12.6,active,0,100,82,52.7,medium,train
PRD-005959,supplements,brandedgoods.club,.club,51,6.99,partial,2,0,58,15.09,high,train
PRD-005960,supplements,dealstoday.space,.space,43,5.89,redirect,5,0,60,14.95,high,train
PRD-005961,supplements,myshopindia.online,.online,293,40.14,active,1,100,80,66.07,medium,train
PRD-005962,supplements,topbrands.cf,.cf,114,15.62,partial,4,0,42,16.21,high,train
PRD-005963,supplements,netmeds.com,.com,3172,100.0,active,1,100,90,98.0,low,test
PRD-005964,supplements,shopindia.live,.live,241,33.01,active,0,100,62,58.91,medium,test
PRD-005965,supplements,megadiscount.ga,.ga,113,15.48,redirect,4,0,42,16.14,high,train
PRD-005966,supplements,originaldeal.cc,.cc,386,52.88,active,1,100,55,67.44,medium,train
PRD-005967,supplements,myshopindia.online,.online,82,11.23,active,0,100,80,51.62,medium,val
PRD-005968,supplements,shopnow24.io,.io,300,41.1,active,2,50,85,52.55,medium,train
PRD-005969,supplements,brandshop.io,.io,218,29.86,active,2,50,85,46.93,medium,val
PRD-005970,supplements,flipkart.com,.com,2568,100.0,active,1,100,90,98.0,low,train
PRD-005971,supplements,suppl-cheap.gq,.gq,432,59.18,active,1,100,40,67.59,medium,train
PRD-005972,supplements,cultfit.com,.com,1605,100.0,active,0,100,90,98.0,low,train
PRD-005973,supplements,brandshop.io,.io,109,14.93,active,0,100,85,54.47,medium,train
PRD-005974,supplements,nykaa.com,.com,1511,100.0,active,1,100,90,98.0,low,train
PRD-005975,supplements,electronicszone.ml,.ml,310,42.47,active,2,50,40,44.23,medium,train
PRD-005976,supplements,dealzone.info,.info,297,40.68,active,1,100,75,65.34,medium,train
PRD-005977,supplements,ajio.com,.com,812,100.0,active,1,100,90,98.0,low,train
PRD-005978,supplements,priceburn.xyz,.xyz,25,3.42,redirect,4,0,50,11.71,high,train
PRD-005979,supplements,bestbuys.digital,.digital,203,27.81,active,1,100,78,59.5,medium,train
PRD-005980,supplements,tatacliq.com,.com,1652,100.0,active,1,100,90,98.0,low,train
PRD-005981,supplements,amazon.in,.in,2410,100.0,active,0,100,88,97.6,low,train
PRD-005982,supplements,cromaretail.com,.com,3308,100.0,active,1,100,90,98.0,low,train
PRD-005983,supplements,brandshop.io,.io,221,30.27,active,0,100,85,62.14,medium,train
PRD-005984,supplements,tatacliq.com,.com,444,60.82,active,0,100,90,78.41,low,train
PRD-005985,supplements,discountshop.top,.top,445,60.96,active,2,50,52,55.88,medium,train
PRD-005986,supplements,reliancedigital.in,.in,3691,100.0,active,0,100,88,97.6,low,train
PRD-005987,supplements,purplle.com,.com,2398,100.0,active,1,100,90,98.0,low,train
PRD-005988,supplements,dealspoint.tech,.tech,283,38.77,active,2,50,80,50.38,medium,train
PRD-005989,supplements,brandshop.fun,.fun,240,32.88,active,2,50,55,42.44,medium,train
PRD-005990,supplements,cultfit.com,.com,421,57.67,active,1,100,90,76.84,low,val
PRD-005991,supplements,cromaretail.com,.com,2737,100.0,active,1,100,90,98.0,low,train
PRD-005992,supplements,brandedgoods.club,.club,118,16.16,redirect,4,0,58,19.68,high,test
PRD-005993,supplements,buydirect.shop,.shop,233,31.92,active,0,100,82,62.36,medium,train
PRD-005994,supplements,shopkart-india.store,.store,132,18.08,active,0,100,82,55.44,medium,val
PRD-005995,supplements,electronicszone.ml,.ml,364,49.86,active,2,50,40,47.93,medium,train
PRD-005996,supplements,cromaretail.com,.com,1212,100.0,active,1,100,90,98.0,low,train
PRD-005997,supplements,electronicszone.ml,.ml,75,10.27,redirect,3,0,40,13.14,high,train
PRD-005998,supplements,dealzone.info,.info,303,41.51,active,1,100,75,65.75,medium,train
PRD-005999,supplements,nykaa.com,.com,2452,100.0,active,0,100,90,98.0,low,train
PRD-006000,supplements,brandshop.fun,.fun,31,4.25,partial,4,0,55,13.12,high,test
PRD-006001,supplements,tatacliq.com,.com,579,79.32,active,1,100,90,87.66,low,train
PRD-006002,supplements,ajio.com,.com,3454,100.0,active,0,100,90,98.0,low,train
PRD-006003,supplements,reliancedigital.in,.in,2231,100.0,active,1,100,88,97.6,low,val
PRD-006004,supplements,fastdeal.pw,.pw,17,2.33,redirect,2,0,42,9.56,high,test
PRD-006005,supplements,netmeds.com,.com,3637,100.0,active,0,100,90,98.0,low,train
PRD-006006,supplements,buynow365.store,.store,323,44.25,active,0,100,82,68.52,medium,train
PRD-006007,supplements,buydirect.shop,.shop,105,14.38,active,1,100,82,53.59,medium,train
PRD-006008,supplements,tatacliq.com,.com,2505,100.0,active,1,100,90,98.0,low,train
PRD-006009,supplements,meesho.com,.com,2144,100.0,active,1,100,90,98.0,low,train
PRD-006010,supplements,suppl-cheap.gq,.gq,41,5.62,redirect,3,0,40,10.81,high,val
PRD-006011,supplements,electronicszone.ml,.ml,343,46.99,active,1,100,40,61.49,medium,train
PRD-006012,supplements,originaldeal.cc,.cc,307,42.05,active,1,100,55,62.03,medium,test
PRD-006013,supplements,amazon.in,.in,1154,100.0,active,0,100,88,97.6,low,train
PRD-006014,supplements,healthkart.com,.com,3686,100.0,active,1,100,90,98.0,low,train
PRD-006015,supplements,myntra.com,.com,741,100.0,active,0,100,90,98.0,low,train
PRD-006016,supplements,netmeds.com,.com,2797,100.0,active,0,100,90,98.0,low,train
PRD-006017,supplements,netmeds.com,.com,2808,100.0,active,1,100,90,98.0,low,train
PRD-006018,supplements,priceburn.xyz,.xyz,462,63.29,active,2,50,50,56.64,medium,train
PRD-006019,supplements,meesho.com,.com,2466,100.0,active,1,100,90,98.0,low,train
PRD-006020,supplements,snapdeal.com,.com,1449,100.0,active,1,100,90,98.0,low,train
PRD-006021,supplements,meesho.com,.com,1966,100.0,active,0,100,90,98.0,low,train
PRD-006022,supplements,dealstoday.space,.space,33,4.52,redirect,3,0,60,14.26,high,train
PRD-006023,supplements,shopindia.live,.live,285,39.04,active,2,50,62,46.92,medium,val
PRD-006024,supplements,discountshop.top,.top,85,11.64,redirect,4,0,52,16.22,high,test
PRD-006025,supplements,topbrands.cf,.cf,94,12.88,redirect,2,0,42,14.84,high,test
PRD-006026,supplements,cromaretail.com,.com,757,100.0,active,1,100,90,98.0,low,train
PRD-006027,supplements,dealstoday.space,.space,443,60.68,active,2,50,60,57.34,medium,train
PRD-006028,supplements,myshopindia.online,.online,216,29.59,active,0,100,80,60.79,medium,train
PRD-006029,supplements,suppl-cheap.gq,.gq,344,47.12,active,2,50,40,46.56,medium,train
PRD-006030,supplements,shopfast.vip,.vip,294,40.27,active,1,100,50,60.14,medium,train
PRD-006031,supplements,cultfit.com,.com,3241,100.0,active,0,100,90,98.0,low,train
PRD-006032,supplements,fastdeal.pw,.pw,38,5.21,partial,4,0,42,11.0,high,train
PRD-006033,supplements,netmeds.com,.com,1881,100.0,active,1,100,90,98.0,low,train
PRD-006034,supplements,myntra.com,.com,1818,100.0,active,0,100,90,98.0,low,train
PRD-006035,supplements,myntra.com,.com,829,100.0,active,1,100,90,98.0,low,test
PRD-006036,supplements,cultfit.com,.com,1898,100.0,active,1,100,90,98.0,low,train
PRD-006037,supplements,topbrands.cf,.cf,437,59.86,active,2,50,42,53.33,medium,train
PRD-006038,supplements,dealstoday.space,.space,360,49.32,active,2,50,60,51.66,medium,train
PRD-006039,supplements,myntra.com,.com,1000,100.0,active,1,100,90,98.0,low,train
PRD-006040,supplements,buybest.biz,.biz,343,46.99,active,0,100,72,67.89,medium,train
PRD-006041,supplements,suppl-cheap.gq,.gq,63,8.63,partial,3,0,40,12.32,high,val
PRD-006042,supplements,dealstoday.space,.space,71,9.73,partial,2,0,60,16.86,high,train
PRD-006043,supplements,snapdeal.com,.com,2965,100.0,active,0,100,90,98.0,low,train
PRD-006044,supplements,cromaretail.com,.com,2056,100.0,active,1,100,90,98.0,low,val
PRD-006045,supplements,suppl-cheap.gq,.gq,260,35.62,active,1,100,40,55.81,medium,val
PRD-006046,supplements,bestbuys.digital,.digital,271,37.12,active,2,50,78,49.16,medium,train
PRD-006047,supplements,cromaretail.com,.com,3918,100.0,active,1,100,90,98.0,low,train
PRD-006048,supplements,dealstoday.space,.space,262,35.89,active,1,100,60,59.95,medium,train
PRD-006049,supplements,shopkart-india.store,.store,190,26.03,active,2,50,82,44.41,medium,test
PRD-006050,supplements,flipkart.com,.com,536,73.42,active,0,100,90,84.71,low,test
PRD-006051,supplements,cultfit.com,.com,3317,100.0,active,1,100,90,98.0,low,train
PRD-006052,supplements,nykaa.com,.com,1212,100.0,active,1,100,90,98.0,low,test
PRD-006053,supplements,1mg.com,.com,1018,100.0,active,0,100,90,98.0,low,train
PRD-006054,supplements,amazon.in,.in,2250,100.0,active,1,100,88,97.6,low,train
PRD-006055,supplements,tatacliq.com,.com,2761,100.0,active,0,100,90,98.0,low,train
PRD-006056,supplements,brandshop.io,.io,98,13.42,active,1,100,85,53.71,medium,train
PRD-006057,supplements,cromaretail.com,.com,574,78.63,active,0,100,90,87.32,low,train
PRD-006058,supplements,cheapmeds.xyz,.xyz,231,31.64,active,1,100,50,55.82,medium,train
PRD-006059,supplements,cultfit.com,.com,3318,100.0,active,0,100,90,98.0,low,train
PRD-006060,supplements,amazon.in,.in,3284,100.0,active,0,100,88,97.6,low,train
PRD-006061,supplements,shopnow24.io,.io,86,11.78,active,1,100,85,52.89,medium,train
PRD-006062,supplements,1mg.com,.com,2921,100.0,active,1,100,90,98.0,low,test
PRD-006063,supplements,netmeds.com,.com,1950,100.0,active,1,100,90,98.0,low,train
PRD-006064,supplements,megadiscount.ga,.ga,459,62.88,active,1,100,42,69.84,medium,test
PRD-006065,supplements,cultfit.com,.com,1092,100.0,active,1,100,90,98.0,low,train
PRD-006066,supplements,topdeals.co,.co,145,19.86,active,2,50,85,41.93,medium,train
PRD-006067,supplements,purplle.com,.com,3694,100.0,active,1,100,90,98.0,low,train
PRD-006068,supplements,fastdeal.pw,.pw,44,6.03,redirect,3,0,42,11.41,high,train
PRD-006069,supplements,myntra.com,.com,3237,100.0,active,0,100,90,98.0,low,train
PRD-006070,supplements,shopindia.live,.live,100,13.7,active,0,100,62,49.25,medium,train
PRD-006071,supplements,electronicszone.ml,.ml,120,16.44,active,1,100,40,46.22,medium,train
PRD-006072,supplements,megadiscount.ga,.ga,15,2.05,redirect,5,0,42,9.43,high,train
PRD-006073,supplements,meesho.com,.com,877,100.0,active,0,100,90,98.0,low,train
PRD-006074,supplements,myntra.com,.com,1972,100.0,active,0,100,90,98.0,low,train
PRD-006075,supplements,purplle.com,.com,659,90.27,active,1,100,90,93.14,low,train
PRD-006076,supplements,amazon.in,.in,1127,100.0,active,1,100,88,97.6,low,train
PRD-006077,supplements,myntra.com,.com,3277,100.0,active,1,100,90,98.0,low,val
PRD-006078,supplements,snapdeal.com,.com,979,100.0,active,1,100,90,98.0,low,test
PRD-006079,supplements,amazon.in,.in,1298,100.0,active,1,100,88,97.6,low,train
PRD-006080,supplements,ajio.com,.com,1855,100.0,active,1,100,90,98.0,low,train
PRD-006081,supplements,reliancedigital.in,.in,1145,100.0,active,1,100,88,97.6,low,train
PRD-006082,supplements,flipkart.com,.com,1841,100.0,active,1,100,90,98.0,low,train
PRD-006083,supplements,meesho.com,.com,2049,100.0,active,1,100,90,98.0,low,test
PRD-006084,supplements,fastdeal.pw,.pw,277,37.95,active,1,100,42,57.37,medium,train
PRD-006085,supplements,reliancedigital.in,.in,3011,100.0,active,0,100,88,97.6,low,train
PRD-006086,supplements,myshopindia.online,.online,177,24.25,active,2,50,80,43.12,medium,train
PRD-006087,supplements,purplle.com,.com,1167,100.0,active,1,100,90,98.0,low,train
PRD-006088,supplements,ecommerce.shop,.shop,216,29.59,active,1,100,82,61.19,medium,train
PRD-006089,supplements,flipkart.com,.com,3760,100.0,active,1,100,90,98.0,low,train
PRD-006090,supplements,buybest.biz,.biz,157,21.51,active,0,100,72,55.15,medium,train
PRD-006091,supplements,flipkart.com,.com,3876,100.0,active,0,100,90,98.0,low,train
PRD-006092,supplements,1mg.com,.com,1620,100.0,active,1,100,90,98.0,low,train
PRD-006093,supplements,cheapmeds.xyz,.xyz,90,12.33,redirect,2,0,50,16.16,high,train
PRD-006094,supplements,amazon.in,.in,3491,100.0,active,1,100,88,97.6,low,train
PRD-006095,supplements,brandedgoods.club,.club,386,52.88,active,2,50,58,53.04,medium,train
PRD-006096,supplements,cultfit.com,.com,907,100.0,active,1,100,90,98.0,low,train
PRD-006097,supplements,brandshop.fun,.fun,356,48.77,active,2,50,55,50.38,medium,test
PRD-006098,supplements,1mg.com,.com,771,100.0,active,0,100,90,98.0,low,train
PRD-006099,supplements,ajio.com,.com,1592,100.0,active,0,100,90,98.0,low,train
PRD-006100,supplements,originaldeal.cc,.cc,103,14.11,redirect,4,0,55,18.05,high,train
PRD-006101,supplements,myshopindia.online,.online,274,37.53,active,2,50,80,49.77,medium,train
PRD-006102,supplements,cultfit.com,.com,769,100.0,active,0,100,90,98.0,low,val
PRD-006103,supplements,topbrands.cf,.cf,384,52.6,active,2,50,42,49.7,medium,train
PRD-006104,supplements,tatacliq.com,.com,2241,100.0,active,0,100,90,98.0,low,test
PRD-006105,supplements,bestbuys.digital,.digital,87,11.92,active,0,100,78,51.56,medium,train
PRD-006106,supplements,nykaa.com,.com,2242,100.0,active,1,100,90,98.0,low,train
PRD-006107,supplements,ajio.com,.com,3895,100.0,active,0,100,90,98.0,low,train
PRD-006108,supplements,dealstoday.space,.space,33,4.52,partial,4,0,60,14.26,high,val
PRD-006109,supplements,ecommerce.shop,.shop,142,19.45,active,1,100,82,56.13,medium,train
PRD-006110,supplements,dealstoday.space,.space,115,15.75,partial,2,0,60,19.88,high,train
PRD-006111,supplements,cromaretail.com,.com,3390,100.0,active,1,100,90,98.0,low,train
PRD-006112,supplements,shopindia.live,.live,276,37.81,active,0,100,62,61.3,medium,val
PRD-006113,supplements,dealspoint.tech,.tech,276,37.81,active,2,50,80,49.9,medium,test
PRD-006114,supplements,amazon.in,.in,3037,100.0,active,0,100,88,97.6,low,train
PRD-006115,supplements,cromaretail.com,.com,3248,100.0,active,1,100,90,98.0,low,train
PRD-006116,supplements,brandedgoods.club,.club,339,46.44,active,2,50,58,49.82,medium,val
PRD-006117,supplements,amazon.in,.in,3377,100.0,active,1,100,88,97.6,low,train
PRD-006118,supplements,brandshop.io,.io,121,16.58,active,0,100,85,55.29,medium,train
PRD-006119,supplements,nykaa.com,.com,810,100.0,active,1,100,90,98.0,low,val
PRD-006120,supplements,topbrands.cf,.cf,259,35.48,active,2,50,42,41.14,medium,train
PRD-006121,supplements,suppl-cheap.gq,.gq,336,46.03,active,2,50,40,46.01,medium,train
PRD-006122,supplements,brandshop.fun,.fun,132,18.08,active,1,100,55,50.04,medium,train
PRD-006123,supplements,megadiscount.ga,.ga,5,0.68,partial,3,0,42,8.74,high,train
PRD-006124,supplements,cultfit.com,.com,1002,100.0,active,0,100,90,98.0,low,train
PRD-006125,supplements,cromaretail.com,.com,3360,100.0,active,1,100,90,98.0,low,train
PRD-006126,supplements,myntra.com,.com,2933,100.0,active,1,100,90,98.0,low,train
PRD-006127,supplements,priceburn.xyz,.xyz,222,30.41,active,2,50,50,40.21,medium,train
PRD-006128,supplements,netmeds.com,.com,3859,100.0,active,1,100,90,98.0,low,train
PRD-006129,supplements,ajio.com,.com,1707,100.0,active,1,100,90,98.0,low,val
PRD-006130,supplements,shopnow24.io,.io,242,33.15,active,2,50,85,48.58,medium,train
PRD-006131,supplements,myntra.com,.com,2276,100.0,active,1,100,90,98.0,low,val
PRD-006132,supplements,buynow365.store,.store,85,11.64,active,1,100,82,52.22,medium,test
PRD-006133,supplements,tatacliq.com,.com,1073,100.0,active,1,100,90,98.0,low,train
PRD-006134,supplements,originaldeal.cc,.cc,163,22.33,active,1,100,55,52.16,medium,val
PRD-006135,supplements,electronicszone.ml,.ml,334,45.75,active,1,100,40,60.88,medium,train
PRD-006136,supplements,fastdeal.pw,.pw,9,1.23,redirect,5,0,42,9.02,high,train
PRD-006137,supplements,flipkart.com,.com,2191,100.0,active,0,100,90,98.0,low,train
PRD-006138,supplements,shopfast.vip,.vip,201,27.53,active,1,100,50,53.77,medium,test
PRD-006139,supplements,flipkart.com,.com,2666,100.0,active,1,100,90,98.0,low,train
PRD-006140,supplements,priceburn.xyz,.xyz,66,9.04,partial,3,0,50,14.52,high,test
PRD-006141,supplements,reliancedigital.in,.in,3954,100.0,active,1,100,88,97.6,low,test
PRD-006142,supplements,topdeals.co,.co,295,40.41,active,2,50,85,52.21,medium,train
PRD-006143,supplements,indiadeals.ws,.ws,168,23.01,active,2,50,70,40.51,medium,val
PRD-006144,supplements,myshopindia.online,.online,126,17.26,active,0,100,80,54.63,medium,train
PRD-006145,supplements,purplle.com,.com,1347,100.0,active,0,100,90,98.0,low,train
PRD-006146,supplements,bestprice99.tk,.tk,443,60.68,active,2,50,45,54.34,medium,test
PRD-006147,supplements,1mg.com,.com,962,100.0,active,0,100,90,98.0,low,train
