product_id,category,product_name,seller_name,seller_verified,seller_rating,listing_age_days,price_inr,category_median_price,price_z_score,img_reverse_match_rate,criteria_met,authenticity_label,split
PRD-006838,supplements,Dabur Shilajit Gold Capsules 20count,trusted_seller_001,0,2.4,89,3106.52,999,7.032,0.435,3,suspicious,train
PRD-006839,supplements,Kapiva Ayur Slim Capsules 60count,premium_products_in,0,3.4,356,278.02,999,-2.406,0.187,2,suspicious,test
PRD-006840,supplements,Himalaya Triphala Tablets 60count,flashsale_hub,1,3.8,347,189.68,999,-2.7,0.293,2,suspicious,train
PRD-006841,supplements,Patanjali Triphala Churna 500g,topbrand_cheap,0,4.3,190,3826.43,999,9.434,0.163,3,suspicious,test
PRD-006842,supplements,MusclePharm Combat Whey Protein 907g,super_low_price123,0,3.8,43,343.83,999,-2.186,0.438,3,suspicious,train
PRD-006843,supplements,Himalaya Liv.52 DS Tablets 60count,shoppingkart_2024,0,2.4,156,435.04,999,-1.882,0.254,2,suspicious,train
PRD-006844,supplements,Zandu Vigorex Gold Capsules 20count,shoppingkart_2024,0,3.0,367,298.84,999,-2.336,0.119,3,suspicious,train
PRD-006845,supplements,Wellman Original Multivitamin 30tabs,quickbuy_india,0,3.3,269,370.12,999,-2.098,0.642,1,suspicious,train
PRD-006846,supplements,Organic India Ashwagandha 60caps,flashsale_hub,1,2.1,310,2269.1,999,4.238,0.312,3,suspicious,train
PRD-006847,supplements,Zandu Pancharishta Digestive 450ml,store_24x7_india,0,3.1,303,365.82,999,-2.113,0.223,3,suspicious,test
PRD-006848,supplements,HealthKart Omega-3 Fish Oil 60sg,offer_zone_india,0,2.7,61,431.04,999,-1.895,0.63,2,suspicious,train
PRD-006849,supplements,Patanjali Ashwagandha Churna 100g,daily_deals_365,0,2.1,381,259.54,999,-2.467,0.189,3,suspicious,train
PRD-006850,supplements,HealthKart Vitamin C 1000mg 60tabs,buy_direct_savings,0,4.2,88,477.28,999,-1.741,0.322,3,suspicious,test
PRD-006851,supplements,Supradyn Daily Multivitamin 15tabs,mega_sale_store99,0,3.7,359,336.76,999,-2.21,0.486,2,suspicious,test
PRD-006852,supplements,Zandu Vigorex Gold Capsules 20count,premium_products_in,0,4.3,260,367.82,999,-2.106,0.294,3,suspicious,train
PRD-006853,supplements,Fast&Up Charge Vitamin C Effervescent,cheap_products_bro,0,3.7,202,4768.29,999,12.577,0.173,4,suspicious,val
PRD-006854,supplements,Optimum Nutrition Gold Standard Whey 2kg,daily_deals_365,0,3.1,115,405.65,999,-1.98,0.629,2,suspicious,train
PRD-006855,supplements,NOW Omega-3 1000mg 100softgels,topbrand_cheap,0,3.1,160,402.5,999,-1.99,0.287,2,suspicious,test
PRD-006856,supplements,Kapiva Ayur Slim Capsules 60count,daily_deals_365,0,3.5,303,384.99,999,-2.049,0.283,2,suspicious,train
PRD-006857,supplements,Muscleblaze Whey Gold Protein 1kg Choco,best_price_hub,0,4.3,54,3810.13,999,9.38,0.273,5,suspicious,train
PRD-006858,supplements,Dabur Shilajit Gold Capsules 20count,original_only_india,0,3.4,74,252.99,999,-2.489,0.21,3,suspicious,train
PRD-006859,supplements,NOW Omega-3 1000mg 100softgels,online_bargains_in,0,4.2,176,401.67,999,-1.993,0.18,2,suspicious,train
PRD-006860,supplements,Muscleblaze Whey Gold Protein 1kg Choco,quickbuy_india,0,4.4,120,192.06,999,-2.692,0.544,3,suspicious,test
PRD-006861,supplements,Dabur Shilajit Gold Capsules 20count,flashsale_hub,0,2.7,225,1860.69,999,2.875,0.345,3,suspicious,train
PRD-006862,supplements,Wellman Original Multivitamin 30tabs,online_bargains_in,0,2.8,348,2956.15,999,6.53,0.211,3,suspicious,train
PRD-006863,supplements,Kapiva Ayur Slim Capsules 60count,best_price_hub,1,3.6,324,217.06,999,-2.609,0.464,1,suspicious,train
PRD-006864,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,ecomm_deals_india,0,3.2,24,207.2,999,-2.642,0.412,4,suspicious,train
PRD-006865,supplements,Kapiva Ayur Slim Capsules 60count,best_price_hub,0,4.2,393,434.7,999,-1.883,0.496,1,suspicious,train
PRD-006866,supplements,Himalaya Liv.52 DS Tablets 60count,offer_zone_india,0,3.5,363,2716.77,999,5.732,0.164,3,suspicious,train
PRD-006867,supplements,Revital H Multivitamin Men 60caps,offer_zone_india,0,3.9,167,319.19,999,-2.268,0.194,3,suspicious,train
PRD-006868,supplements,Dabur Chyawanprakash Sugarfree 900g,original_only_india,0,2.8,219,6323.56,999,17.766,0.268,3,suspicious,train
PRD-006869,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,offer_zone_india,1,2.6,120,381.23,999,-2.061,0.408,1,suspicious,train
PRD-006870,supplements,NOW Omega-3 1000mg 100softgels,offer_zone_india,0,3.5,33,5245.88,999,14.17,0.218,4,suspicious,train
PRD-006871,supplements,Dabur Chyawanprakash Sugarfree 900g,ecomm_deals_india,0,2.5,292,439.3,999,-1.868,0.331,3,suspicious,train
PRD-006872,supplements,Himalaya Liv.52 DS Tablets 60count,buy_now_india_2023,0,2.8,236,4820.58,999,12.751,0.39,3,suspicious,val
PRD-006873,supplements,Dabur Chyawanprakash Sugarfree 900g,discount_wala_store,0,3.5,65,242.86,999,-2.523,0.27,4,suspicious,train
PRD-006874,supplements,GNC Pro Performance Whey Protein 1kg,ecomm_deals_india,0,3.8,175,283.66,999,-2.387,0.249,2,suspicious,val
PRD-006875,supplements,Supradyn Daily Multivitamin 15tabs,buy_direct_savings,0,3.1,378,462.25,999,-1.791,0.618,2,suspicious,train
PRD-006876,supplements,Zandu Vigorex Gold Capsules 20count,shoppingkart_2024,0,2.3,386,1942.01,999,3.147,0.33,3,suspicious,train
PRD-006877,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,daily_deals_365,0,2.0,88,402.84,999,-1.989,0.513,2,suspicious,train
PRD-006878,supplements,Organic India Ashwagandha 60caps,shoppingkart_2024,0,4.5,38,3001.14,999,6.68,0.103,4,suspicious,val
PRD-006879,supplements,Wellman Original Multivitamin 30tabs,best_price_hub,1,3.5,40,270.64,999,-2.43,0.213,2,suspicious,train
PRD-006880,supplements,BBETTER Creatine Monohydrate 300g,super_low_price123,1,3.3,121,411.53,999,-1.96,0.395,2,suspicious,train
PRD-006881,supplements,Supradyn Daily Multivitamin 15tabs,premium_products_in,0,4.3,244,420.21,999,-1.931,0.216,2,suspicious,val
PRD-006882,supplements,Muscleblaze Whey Gold Protein 1kg Choco,cheap_products_bro,0,4.3,94,4194.78,999,10.663,0.267,4,suspicious,train
PRD-006883,supplements,Nature's Bounty Fish Oil 1200mg 60sg,offer_zone_india,0,3.7,167,3534.07,999,8.459,0.402,3,suspicious,train
PRD-006884,supplements,GNC Pro Performance Whey Protein 1kg,trusted_seller_001,0,3.7,203,6030.31,999,16.788,0.41,2,suspicious,train
PRD-006885,supplements,Patanjali Ashwagandha Churna 100g,cheap_products_bro,0,3.0,331,2968.58,999,6.572,0.5,2,suspicious,train
PRD-006886,supplements,Supradyn Daily Multivitamin 15tabs,online_bargains_in,0,3.7,52,5884.87,999,16.303,0.431,4,suspicious,test
PRD-006887,supplements,Fast&Up Charge Vitamin C Effervescent,flashsale_hub,1,2.1,319,5280.58,999,14.286,0.236,2,suspicious,train
PRD-006888,supplements,HealthKart Omega-3 Fish Oil 60sg,store_24x7_india,1,3.9,392,5736.28,999,15.807,0.643,2,suspicious,val
PRD-006889,supplements,GNC Vitamin C 500mg 100caplets,discount_wala_store,0,2.6,10,370.26,999,-2.098,0.271,4,suspicious,test
PRD-006890,supplements,Wellman Original Multivitamin 30tabs,best_deals_india99,0,4.3,114,4084.48,999,10.295,0.164,3,suspicious,train
PRD-006891,supplements,Himalaya Ashwagandha Tablets 60count,cheap_products_bro,1,4.2,55,2165.17,999,3.891,0.571,2,suspicious,train
PRD-006892,supplements,MusclePharm Combat Whey Protein 907g,mega_sale_store99,0,4.1,194,2568.59,999,5.237,0.144,4,suspicious,train
PRD-006893,supplements,Patanjali Giloy Ghanvati 60tabs,ecomm_deals_india,0,3.6,136,4426.02,999,11.435,0.355,3,suspicious,train
PRD-006894,supplements,Patanjali Ashwagandha Churna 100g,premium_products_in,0,2.3,398,5586.58,999,15.307,0.45,3,suspicious,train
PRD-006895,supplements,GNC Vitamin C 500mg 100caplets,offer_zone_india,0,3.2,164,5350.85,999,14.521,0.401,2,suspicious,train
PRD-006896,supplements,Dabur Shilajit Gold Capsules 20count,topbrand_cheap,1,3.9,147,5347.57,999,14.51,0.619,1,suspicious,train
PRD-006897,supplements,Himalaya Triphala Tablets 60count,flashsale_hub,0,2.4,312,4111.87,999,10.387,0.292,3,suspicious,train
PRD-006898,supplements,HealthKart HK Vitals Multivitamin 60tabs,buy_now_india_2023,0,3.9,47,220.05,999,-2.599,0.128,5,suspicious,test
PRD-006899,supplements,Fast&Up Charge Vitamin C Effervescent,discount_wala_store,0,2.7,357,2902.23,999,6.35,0.283,3,suspicious,train
PRD-006900,supplements,Patanjali Giloy Ghanvati 60tabs,premium_products_in,1,4.5,49,3284.77,999,7.627,0.412,2,suspicious,train
PRD-006901,supplements,HealthKart Vitamin C 1000mg 60tabs,premium_products_in,0,2.7,65,156.98,999,-2.81,0.488,4,suspicious,train
PRD-006902,supplements,Dabur Shilajit Gold Capsules 20count,online_bargains_in,0,3.8,212,3769.87,999,9.245,0.261,3,suspicious,train
PRD-006903,supplements,Himalaya Ashwagandha Tablets 60count,online_bargains_in,0,3.3,142,4141.45,999,10.485,0.431,2,suspicious,train
PRD-006904,supplements,Dabur Shilajit Gold Capsules 20count,best_price_hub,0,3.7,35,158.63,999,-2.804,0.209,4,suspicious,train
PRD-006905,supplements,Patanjali Ashwagandha Churna 100g,best_price_hub,0,3.2,58,2902.09,999,6.35,0.185,4,suspicious,train
PRD-006906,supplements,Himalaya Triphala Tablets 60count,online_bargains_in,1,3.1,396,440.82,999,-1.862,0.329,1,suspicious,test
PRD-006907,supplements,Himalaya Triphala Tablets 60count,best_price_hub,0,3.0,368,361.51,999,-2.127,0.177,3,suspicious,val
PRD-006908,supplements,Carbamide Forte Vitamin D3+K2 60tabs,daily_deals_365,0,3.9,149,191.27,999,-2.695,0.61,2,suspicious,test
PRD-006909,supplements,MusclePharm Combat Whey Protein 907g,buy_direct_savings,0,4.0,171,273.81,999,-2.42,0.281,2,suspicious,test
PRD-006910,supplements,Dabur Shilajit Gold Capsules 20count,daily_deals_365,0,3.8,374,327.46,999,-2.241,0.485,2,suspicious,train
PRD-006911,supplements,AS-IT-IS Creatine Monohydrate 250g,best_price_hub,0,2.1,329,2520.55,999,5.077,0.303,4,suspicious,train
PRD-006912,supplements,Zandu Vigorex Gold Capsules 20count,shoppingkart_2024,0,3.5,46,271.55,999,-2.427,0.156,3,suspicious,train
PRD-006913,supplements,Dabur Shilajit Gold Capsules 20count,trusted_seller_001,0,2.4,301,168.23,999,-2.772,0.303,3,suspicious,train
PRD-006914,supplements,Patanjali Ashwagandha Churna 100g,online_bargains_in,1,3.4,93,5567.95,999,15.245,0.275,3,suspicious,train
PRD-006915,supplements,Wellman Original Multivitamin 30tabs,original_only_india,1,2.3,80,4148.12,999,10.508,0.254,3,suspicious,train
PRD-006916,supplements,Dabur Shilajit Gold Capsules 20count,ecomm_deals_india,0,3.0,202,3172.48,999,7.252,0.217,3,suspicious,train
PRD-006917,supplements,Revital H Multivitamin Men 60caps,online_bargains_in,0,3.8,135,6015.29,999,16.738,0.608,2,suspicious,train
PRD-006918,supplements,AS-IT-IS Creatine Monohydrate 250g,buy_direct_savings,0,2.7,325,5003.63,999,13.362,0.402,2,suspicious,train
PRD-006919,supplements,Nature's Bounty Fish Oil 1200mg 60sg,daily_deals_365,1,4.3,333,4541.44,999,11.82,0.294,2,suspicious,test
PRD-006920,supplements,HealthKart HK Vitals Multivitamin 60tabs,best_deals_india99,0,4.0,153,5554.49,999,15.2,0.572,2,suspicious,train
PRD-006921,supplements,Patanjali Ashwagandha Churna 100g,discount_wala_store,0,4.4,170,186.54,999,-2.711,0.296,4,suspicious,train
PRD-006922,supplements,AS-IT-IS Creatine Monohydrate 250g,trusted_seller_001,0,3.9,39,3641.71,999,8.818,0.55,4,suspicious,train
PRD-006923,supplements,Patanjali Triphala Churna 500g,buy_direct_savings,1,2.9,335,2553.12,999,5.186,0.542,2,suspicious,val
PRD-006924,supplements,Patanjali Ashwagandha Churna 100g,quickbuy_india,1,3.9,135,155.31,999,-2.815,0.222,2,suspicious,train
PRD-006925,supplements,GNC Vitamin C 500mg 100caplets,quickbuy_india,0,3.8,282,1813.98,999,2.719,0.62,2,suspicious,test
PRD-006926,supplements,NOW Omega-3 1000mg 100softgels,topbrand_cheap,1,2.6,337,222.22,999,-2.592,0.389,3,suspicious,train
PRD-006927,supplements,Himalaya Ashwagandha Tablets 60count,shoppingkart_2024,0,2.8,335,3025.6,999,6.762,0.148,4,suspicious,train
PRD-006928,supplements,Kapiva Ayur Slim Capsules 60count,cheap_products_bro,0,4.2,159,2364.59,999,4.557,0.458,2,suspicious,train
PRD-006929,supplements,Supradyn Daily Multivitamin 15tabs,trusted_seller_001,1,2.0,164,1657.37,999,2.197,0.292,2,suspicious,train
PRD-006930,supplements,NOW Omega-3 1000mg 100softgels,discount_wala_store,0,2.6,47,292.77,999,-2.356,0.174,3,suspicious,train
PRD-006931,supplements,GNC Vitamin C 500mg 100caplets,quickbuy_india,1,3.7,274,331.82,999,-2.226,0.173,1,suspicious,train
PRD-006932,supplements,HealthKart HK Vitals Multivitamin 60tabs,mega_sale_store99,0,4.1,224,408.39,999,-1.971,0.591,1,suspicious,test
PRD-006933,supplements,Optimum Nutrition Gold Standard Whey 2kg,online_bargains_in,0,2.4,7,419.99,999,-1.932,0.186,3,suspicious,val
PRD-006934,supplements,Himalaya Ashwagandha Tablets 60count,shoppingkart_2024,0,2.2,92,316.66,999,-2.277,0.202,2,suspicious,train
PRD-006935,supplements,MusclePharm Combat Whey Protein 907g,shoppingkart_2024,1,4.3,157,2796.85,999,5.999,0.574,1,suspicious,train
PRD-006936,supplements,Revital H Multivitamin Men 60caps,trusted_seller_001,0,4.1,95,2336.89,999,4.464,0.18,3,suspicious,train
PRD-006937,supplements,HealthKart Omega-3 Fish Oil 60sg,trusted_seller_001,0,3.8,116,489.37,999,-1.7,0.419,2,suspicious,train
PRD-006938,supplements,Patanjali Triphala Churna 500g,trusted_seller_001,0,4.0,106,4943.32,999,13.161,0.484,2,suspicious,val
PRD-006939,supplements,Zandu Vigorex Gold Capsules 20count,shoppingkart_2024,0,3.4,176,322.92,999,-2.256,0.45,1,suspicious,test
PRD-006940,supplements,Himalaya Ashwagandha Tablets 60count,flashsale_hub,0,3.6,376,400.93,999,-1.996,0.445,2,suspicious,val
PRD-006941,supplements,Dabur Shilajit Gold Capsules 20count,shoppingkart_2024,0,3.0,186,448.03,999,-1.838,0.294,2,suspicious,train
PRD-006942,supplements,AS-IT-IS Creatine Monohydrate 250g,premium_products_in,0,2.4,196,1759.28,999,2.537,0.209,3,suspicious,train
PRD-006943,supplements,GNC Pro Performance Whey Protein 1kg,discount_wala_store,0,4.1,344,385.72,999,-2.046,0.299,3,suspicious,train
PRD-006944,supplements,HealthKart Vitamin C 1000mg 60tabs,best_price_hub,0,3.3,314,3791.94,999,9.319,0.256,3,suspicious,test
PRD-006945,supplements,Nature's Bounty Fish Oil 1200mg 60sg,topbrand_cheap,0,4.1,196,6353.54,999,17.866,0.144,4,suspicious,train
PRD-006946,supplements,HealthKart Vitamin C 1000mg 60tabs,topbrand_cheap,0,4.4,87,6200.7,999,17.356,0.572,3,suspicious,val
PRD-006947,supplements,Wellman Original Multivitamin 30tabs,shoppingkart_2024,0,3.9,167,323.42,999,-2.254,0.31,3,suspicious,val
PRD-006948,supplements,Patanjali Triphala Churna 500g,best_deals_india99,0,3.6,288,6316.38,999,17.742,0.397,4,suspicious,train
PRD-006949,supplements,AS-IT-IS Creatine Monohydrate 250g,offer_zone_india,0,2.8,8,434.39,999,-1.884,0.343,3,suspicious,train
PRD-006950,supplements,Patanjali Giloy Ghanvati 60tabs,quickbuy_india,0,3.6,101,347.2,999,-2.175,0.512,1,suspicious,train
PRD-006951,supplements,Optimum Nutrition Gold Standard Whey 2kg,buy_direct_savings,1,3.0,46,355.36,999,-2.148,0.307,3,suspicious,train
PRD-006952,supplements,Himalaya Liv.52 DS Tablets 60count,original_only_india,0,3.6,358,198.08,999,-2.672,0.109,3,suspicious,train
PRD-006953,supplements,GNC Vitamin C 500mg 100caplets,online_bargains_in,0,3.8,54,389.62,999,-2.033,0.269,3,suspicious,test
PRD-006954,supplements,Kapiva Ayur Slim Capsules 60count,flashsale_hub,0,3.3,14,2040.07,999,3.474,0.139,4,suspicious,val
PRD-006955,supplements,Himalaya Triphala Tablets 60count,best_price_hub,0,2.2,27,457.74,999,-1.806,0.204,4,suspicious,train
PRD-006956,supplements,Supradyn Daily Multivitamin 15tabs,quickbuy_india,1,4.1,7,5893.92,999,16.333,0.229,3,suspicious,test
PRD-006957,supplements,Nature's Bounty Fish Oil 1200mg 60sg,ecomm_deals_india,1,3.0,170,3156.0,999,7.197,0.123,3,suspicious,train
PRD-006958,supplements,Optimum Nutrition Gold Standard Whey 2kg,offer_zone_india,0,4.5,127,6116.49,999,17.075,0.231,4,suspicious,train
PRD-006959,supplements,Organic India Ashwagandha 60caps,original_only_india,0,4.2,60,386.26,999,-2.045,0.528,3,suspicious,train
PRD-006960,supplements,Muscleblaze Whey Gold Protein 1kg Choco,discount_wala_store,1,3.2,128,1853.13,999,2.85,0.241,3,suspicious,train
PRD-006961,supplements,Wellman Original Multivitamin 30tabs,buy_now_india_2023,0,2.9,231,498.14,999,-1.671,0.427,1,suspicious,train
PRD-006962,supplements,GNC Vitamin C 500mg 100caplets,daily_deals_365,0,2.7,396,165.81,999,-2.78,0.42,3,suspicious,test
PRD-006963,supplements,Zandu Vigorex Gold Capsules 20count,store_24x7_india,0,3.5,176,414.22,999,-1.951,0.148,2,suspicious,val
PRD-006964,supplements,Wellman Original Multivitamin 30tabs,trusted_seller_001,0,3.7,203,436.36,999,-1.877,0.145,2,suspicious,val
PRD-006965,supplements,Patanjali Giloy Ghanvati 60tabs,offer_zone_india,0,3.2,260,5264.4,999,14.232,0.389,4,suspicious,train
PRD-006966,supplements,GNC Vitamin C 500mg 100caplets,mega_sale_store99,1,4.1,340,394.6,999,-2.017,0.332,2,suspicious,train
PRD-006967,supplements,Dabur Chyawanprakash Sugarfree 900g,online_bargains_in,1,3.2,44,6166.21,999,17.241,0.115,4,suspicious,train
PRD-006968,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,buy_now_india_2023,0,2.6,56,419.67,999,-1.933,0.394,4,suspicious,train
PRD-006969,supplements,Dabur Chyawanprakash Sugarfree 900g,trusted_seller_001,0,2.1,224,411.19,999,-1.961,0.446,1,suspicious,test
PRD-006970,supplements,Optimum Nutrition Gold Standard Whey 2kg,premium_products_in,0,2.3,372,5410.09,999,14.718,0.509,3,suspicious,train
PRD-006971,supplements,Revital H Multivitamin Men 60caps,daily_deals_365,0,2.3,228,364.58,999,-2.117,0.612,1,suspicious,val
PRD-006972,supplements,Fast&Up Charge Vitamin C Effervescent,original_only_india,0,2.7,76,178.19,999,-2.739,0.364,4,suspicious,train
PRD-006973,supplements,Muscleblaze Whey Gold Protein 1kg Choco,flashsale_hub,0,4.4,185,5547.28,999,15.176,0.46,3,suspicious,test
PRD-006974,supplements,HealthKart Omega-3 Fish Oil 60sg,best_price_hub,0,3.4,302,442.59,999,-1.857,0.607,2,suspicious,test
PRD-006975,supplements,Dabur Chyawanprakash Sugarfree 900g,ecomm_deals_india,0,3.7,24,5188.8,999,13.98,0.259,5,suspicious,train
PRD-006976,supplements,Dabur Shilajit Gold Capsules 20count,buy_direct_savings,1,2.7,297,2932.77,999,6.452,0.251,2,suspicious,val
PRD-006977,supplements,Zandu Pancharishta Digestive 450ml,premium_products_in,0,3.7,362,3660.23,999,8.88,0.343,3,suspicious,train
PRD-006978,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,premium_products_in,1,3.2,331,402.65,999,-1.99,0.649,0,suspicious,val
PRD-006979,supplements,Organic India Ashwagandha 60caps,cheap_products_bro,1,3.2,220,482.73,999,-1.723,0.428,0,suspicious,test
PRD-006980,supplements,MusclePharm Combat Whey Protein 907g,buy_now_india_2023,1,3.7,146,367.29,999,-2.108,0.17,2,suspicious,test
PRD-006981,supplements,BBETTER Creatine Monohydrate 300g,premium_products_in,0,4.4,161,462.0,999,-1.792,0.385,2,suspicious,test
PRD-006982,supplements,Dabur Chyawanprakash Sugarfree 900g,cheap_products_bro,0,4.3,360,5382.16,999,14.625,0.569,2,suspicious,train
PRD-006983,supplements,Organic India Ashwagandha 60caps,best_price_hub,1,2.6,177,375.2,999,-2.081,0.391,2,suspicious,train
PRD-006984,supplements,Revital H Multivitamin Men 60caps,original_only_india,1,2.8,56,273.58,999,-2.42,0.483,1,suspicious,train
PRD-006985,supplements,Himalaya Ashwagandha Tablets 60count,cheap_products_bro,0,4.4,123,4439.5,999,11.48,0.483,2,suspicious,train
PRD-006986,supplements,MusclePharm Combat Whey Protein 907g,best_price_hub,0,3.3,59,4569.56,999,11.914,0.594,3,suspicious,train
PRD-006987,supplements,BBETTER Creatine Monohydrate 300g,store_24x7_india,0,2.3,312,389.84,999,-2.033,0.635,2,suspicious,test
PRD-006988,supplements,AS-IT-IS Creatine Monohydrate 250g,super_low_price123,0,2.5,201,236.8,999,-2.543,0.22,4,suspicious,train
PRD-006989,supplements,Zandu Vigorex Gold Capsules 20count,buy_now_india_2023,0,2.4,215,267.43,999,-2.441,0.107,3,suspicious,val
PRD-006990,supplements,Fast&Up Charge Vitamin C Effervescent,mega_sale_store99,1,2.7,97,2990.65,999,6.645,0.18,2,suspicious,test
PRD-006991,supplements,Himalaya Ashwagandha Tablets 60count,premium_products_in,0,3.0,87,457.4,999,-1.807,0.511,3,suspicious,train
PRD-006992,supplements,Fast&Up Charge Vitamin C Effervescent,offer_zone_india,0,2.4,70,1670.16,999,2.239,0.596,2,suspicious,train
PRD-006993,supplements,Organic India Ashwagandha 60caps,shoppingkart_2024,1,3.9,365,4788.36,999,12.644,0.509,2,suspicious,test
PRD-006994,supplements,Carbamide Forte Vitamin D3+K2 60tabs,quickbuy_india,0,3.0,302,5610.37,999,15.387,0.41,3,suspicious,train
PRD-006995,supplements,Revital H Multivitamin Men 60caps,quickbuy_india,0,2.8,128,326.54,999,-2.244,0.222,3,suspicious,train
PRD-006996,supplements,Patanjali Giloy Ghanvati 60tabs,cheap_products_bro,0,2.0,76,215.37,999,-2.615,0.376,4,suspicious,train
PRD-006997,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,quickbuy_india,0,3.6,47,189.37,999,-2.701,0.303,4,suspicious,train
PRD-006998,supplements,AS-IT-IS Creatine Monohydrate 250g,quickbuy_india,0,4.1,387,182.8,999,-2.723,0.379,3,suspicious,train
PRD-006999,supplements,Nature's Bounty Fish Oil 1200mg 60sg,ecomm_deals_india,0,3.9,310,418.71,999,-1.936,0.112,2,suspicious,train
PRD-007000,supplements,Dabur Shilajit Gold Capsules 20count,quickbuy_india,0,3.7,21,2682.17,999,5.616,0.311,4,suspicious,train
PRD-007001,supplements,HealthKart HK Vitals Multivitamin 60tabs,best_deals_india99,0,4.1,90,291.61,999,-2.36,0.576,1,suspicious,train
PRD-007002,supplements,GNC Vitamin C 500mg 100caplets,premium_products_in,0,2.3,224,3181.34,999,7.282,0.162,4,suspicious,val
PRD-007003,supplements,MusclePharm Combat Whey Protein 907g,quickbuy_india,0,4.2,210,187.92,999,-2.706,0.343,4,suspicious,train
PRD-007004,supplements,Revital H Multivitamin Men 60caps,daily_deals_365,1,3.3,163,403.26,999,-1.988,0.589,0,suspicious,train
PRD-007005,supplements,Dabur Shilajit Gold Capsules 20count,original_only_india,0,2.8,184,5821.84,999,16.092,0.332,3,suspicious,train
PRD-007006,supplements,Organic India Ashwagandha 60caps,best_price_hub,0,4.2,163,4868.0,999,12.91,0.287,4,suspicious,train
PRD-007007,supplements,Himalaya Triphala Tablets 60count,daily_deals_365,0,3.3,203,462.89,999,-1.789,0.38,2,suspicious,train
PRD-007008,supplements,Carbamide Forte Vitamin D3+K2 60tabs,online_bargains_in,1,3.1,195,390.09,999,-2.032,0.267,2,suspicious,train
PRD-007009,supplements,Himalaya Liv.52 DS Tablets 60count,store_24x7_india,0,3.4,180,3349.75,999,7.844,0.284,3,suspicious,train
PRD-007010,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,buy_direct_savings,0,2.2,86,382.24,999,-2.058,0.269,3,suspicious,train
PRD-007011,supplements,MusclePharm Combat Whey Protein 907g,quickbuy_india,0,3.8,223,5999.78,999,16.686,0.502,3,suspicious,train
PRD-007012,supplements,HealthKart Omega-3 Fish Oil 60sg,flashsale_hub,0,3.2,98,158.05,999,-2.806,0.539,2,suspicious,train
PRD-007013,supplements,Supradyn Daily Multivitamin 15tabs,trusted_seller_001,0,3.3,74,3500.24,999,8.346,0.641,3,suspicious,train
PRD-007014,supplements,Wellman Original Multivitamin 30tabs,daily_deals_365,0,3.8,250,4802.94,999,12.692,0.56,3,suspicious,train
PRD-007015,supplements,Dabur Shilajit Gold Capsules 20count,premium_products_in,0,2.6,138,488.32,999,-1.704,0.165,2,suspicious,test
PRD-007016,supplements,Carbamide Forte Vitamin D3+K2 60tabs,premium_products_in,0,2.8,396,269.86,999,-2.433,0.569,1,suspicious,test
PRD-007017,supplements,Revital H Multivitamin Men 60caps,discount_wala_store,0,3.9,321,177.64,999,-2.741,0.619,3,suspicious,train
PRD-007018,supplements,Himalaya Ashwagandha Tablets 60count,store_24x7_india,0,2.3,359,360.49,999,-2.13,0.552,2,suspicious,train
PRD-007019,supplements,Dymatize ISO100 Hydrolyzed Whey 1.4kg,buy_direct_savings,0,3.1,349,2540.86,999,5.145,0.419,3,suspicious,train
PRD-007020,supplements,Dabur Shilajit Gold Capsules 20count,discount_wala_store,0,3.2,150,2201.88,999,4.014,0.22,3,suspicious,train
PRD-007021,supplements,Wellman Original Multivitamin 30tabs,super_low_price123,0,2.2,361,3676.67,999,8.935,0.153,4,suspicious,train
PRD-007022,supplements,Supradyn Daily Multivitamin 15tabs,buy_now_india_2023,0,4.4,208,2670.43,999,5.577,0.635,3,suspicious,val
PRD-007023,supplements,HealthKart Omega-3 Fish Oil 60sg,trusted_seller_001,0,3.7,143,375.28,999,-2.081,0.187,2,suspicious,train
PRD-007024,supplements,Nature's Bounty Fish Oil 1200mg 60sg,flashsale_hub,0,3.8,285,4092.21,999,10.321,0.522,2,suspicious,val
PRD-007025,supplements,NOW Omega-3 1000mg 100softgels,daily_deals_365,0,2.7,261,168.64,999,-2.771,0.341,3,suspicious,train
PRD-007026,supplements,HealthKart HK Vitals Multivitamin 60tabs,premium_products_in,0,4.3,19,327.38,999,-2.241,0.64,3,suspicious,train
PRD-007027,supplements,Kapiva Ayur Slim Capsules 60count,store_24x7_india,0,2.0,370,387.23,999,-2.041,0.196,2,suspicious,train
PRD-007028,supplements,Patanjali Giloy Ghanvati 60tabs,buy_direct_savings,0,3.5,121,2203.52,999,4.019,0.307,4,suspicious,train
PRD-007029,supplements,BBETTER Creatine Monohydrate 300g,premium_products_in,0,2.7,187,1748.51,999,2.501,0.472,2,suspicious,train
PRD-007030,supplements,Dabur Shilajit Gold Capsules 20count,super_low_price123,0,3.9,210,3985.19,999,9.964,0.606,3,suspicious,train
PRD-007031,supplements,Revital H Multivitamin Men 60caps,discount_wala_store,0,4.0,208,197.66,999,-2.674,0.355,4,suspicious,val
