species_id,biological_domain,common_name,scientific_name,genus,family,kingdom,functional_category,image_source,image_url_commons,annotation_confidence,expert_reviewed,split
ANM-02329,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.972,0,val
ANM-02330,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.901,0,train
ANM-02331,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.936,0,train
ANM-02332,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.931,0,train
ANM-02333,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.971,0,train
ANM-02334,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.892,0,val
ANM-02335,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.954,0,train
ANM-02336,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.92,0,train
ANM-02337,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.96,0,train
ANM-02338,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.925,0,test
ANM-02339,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.885,0,val
ANM-02340,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.955,0,train
ANM-02341,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.91,0,val
ANM-02342,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.984,0,train
ANM-02343,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.965,0,train
ANM-02344,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.895,1,train
ANM-02345,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.94,0,train
ANM-02346,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.921,0,train
ANM-02347,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.918,0,train
ANM-02348,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.928,0,train
ANM-02349,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.936,0,val
ANM-02350,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.895,0,train
ANM-02351,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.907,0,train
ANM-02352,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.953,0,val
ANM-02353,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.926,0,test
ANM-02354,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.966,0,train
ANM-02355,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.97,0,train
ANM-02356,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.926,0,test
ANM-02357,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.908,0,train
ANM-02358,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.936,0,train
ANM-02359,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.946,0,train
ANM-02360,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.928,0,train
ANM-02361,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.918,0,test
ANM-02362,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.902,0,train
ANM-02363,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.904,1,train
ANM-02364,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.981,0,train
ANM-02365,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.962,0,train
ANM-02366,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.893,0,train
ANM-02367,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.96,0,train
ANM-02368,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.927,0,train
ANM-02369,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.936,0,train
ANM-02370,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.921,0,train
ANM-02371,animal,Indian Star Tortoise,Geochelone elegans,Geochelone,Testudinidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_star_tortoise,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_star_tortoise.jpg,0.959,0,train
ANM-02372,animal,Guinea Pig,Cavia porcellus,Cavia,Caviidae,Animalia,household,https://en.wikipedia.org/wiki/Guinea_pig,https://commons.wikimedia.org/wiki/Special:FilePath/Guinea_pig.jpg,0.884,0,train
ANM-02373,animal,Syrian Hamster,Mesocricetus auratus,Mesocricetus,Cricetidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_hamster,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_hamster.jpg,0.906,0,train
ANM-02374,animal,Budgerigar,Melopsittacus undulatus,Melopsittacus,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Budgerigar,https://commons.wikimedia.org/wiki/Special:FilePath/Budgerigar.jpg,0.901,0,train
ANM-02375,animal,Cockatiel,Nymphicus hollandicus,Nymphicus,Cacatuidae,Animalia,household,https://en.wikipedia.org/wiki/Cockatiel,https://commons.wikimedia.org/wiki/Special:FilePath/Cockatiel.jpg,0.923,0,train
ANM-02376,animal,Lovebird,Agapornis roseicollis,Agapornis,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rosy-faced_lovebird,https://commons.wikimedia.org/wiki/Special:FilePath/Rosy-faced_lovebird.jpg,0.918,0,val
ANM-02377,animal,Arowana,Scleropages formosus,Scleropages,Osteoglossidae,Animalia,household,https://en.wikipedia.org/wiki/Asian_arowana,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_arowana.jpg,0.954,0,train
ANM-02378,animal,Red-eared Slider (Turtle),Trachemys scripta elegans,Trachemys,Emydidae,Animalia,household,https://en.wikipedia.org/wiki/Red-eared_slider,https://commons.wikimedia.org/wiki/Special:FilePath/Red-eared_slider.jpg,0.975,0,train
ANM-02379,animal,Zebra Finch,Taeniopygia guttata,Taeniopygia,Estrildidae,Animalia,household,https://en.wikipedia.org/wiki/Zebra_finch,https://commons.wikimedia.org/wiki/Special:FilePath/Zebra_finch.jpg,0.881,0,val
ANM-02380,animal,White Mouse,Mus musculus,Mus,Muridae,Animalia,household,https://en.wikipedia.org/wiki/House_mouse,https://commons.wikimedia.org/wiki/Special:FilePath/House_mouse.jpg,0.931,0,val
ANM-02381,animal,German Shepherd,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/German_Shepherd,https://commons.wikimedia.org/wiki/Special:FilePath/German_Shepherd.jpg,0.933,0,train
ANM-02382,animal,Labrador Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Labrador_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Labrador_Retriever.jpg,0.963,0,train
ANM-02383,animal,Golden Retriever,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Golden_Retriever,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_Retriever.jpg,0.939,0,train
ANM-02384,animal,Indian Pariah Dog,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Indian_Pariah_dog,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_Pariah_dog.jpg,0.974,0,train
ANM-02385,animal,Beagle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Beagle,https://commons.wikimedia.org/wiki/Special:FilePath/Beagle.jpg,0.958,0,train
ANM-02386,animal,Pomeranian,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Pomeranian_(dog),https://commons.wikimedia.org/wiki/Special:FilePath/Pomeranian_(dog).jpg,0.881,0,test
ANM-02387,animal,Poodle,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Poodle,https://commons.wikimedia.org/wiki/Special:FilePath/Poodle.jpg,0.906,0,train
ANM-02388,animal,Dobermann,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dobermann,https://commons.wikimedia.org/wiki/Special:FilePath/Dobermann.jpg,0.917,0,train
ANM-02389,animal,Rottweiler,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Rottweiler,https://commons.wikimedia.org/wiki/Special:FilePath/Rottweiler.jpg,0.88,0,train
ANM-02390,animal,Dachshund,Canis lupus familiaris,Canis,Canidae,Animalia,household,https://en.wikipedia.org/wiki/Dachshund,https://commons.wikimedia.org/wiki/Special:FilePath/Dachshund.jpg,0.907,0,train
ANM-02391,animal,Persian Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Persian_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Persian_cat.jpg,0.888,0,val
ANM-02392,animal,Siamese Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_cat.jpg,0.941,0,train
ANM-02393,animal,Bengal Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Bengal_cat,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_cat.jpg,0.926,0,train
ANM-02394,animal,Indian Domestic Cat,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/Cat,https://commons.wikimedia.org/wiki/Special:FilePath/Cat.jpg,0.976,0,train
ANM-02395,animal,British Shorthair,Felis catus,Felis,Felidae,Animalia,household,https://en.wikipedia.org/wiki/British_Shorthair,https://commons.wikimedia.org/wiki/Special:FilePath/British_Shorthair.jpg,0.934,0,train
ANM-02396,animal,European Rabbit,Oryctolagus cuniculus,Oryctolagus,Leporidae,Animalia,household,https://en.wikipedia.org/wiki/European_rabbit,https://commons.wikimedia.org/wiki/Special:FilePath/European_rabbit.jpg,0.892,0,train
ANM-02397,animal,Indian Ring-necked Parakeet,Psittacula krameri,Psittacula,Psittaculidae,Animalia,household,https://en.wikipedia.org/wiki/Rose-ringed_parakeet,https://commons.wikimedia.org/wiki/Special:FilePath/Rose-ringed_parakeet.jpg,0.887,0,train
ANM-02398,animal,Common Myna,Acridotheres tristis,Acridotheres,Sturnidae,Animalia,household,https://en.wikipedia.org/wiki/Common_myna,https://commons.wikimedia.org/wiki/Special:FilePath/Common_myna.jpg,0.913,0,train
ANM-02399,animal,Goldfish,Carassius auratus,Carassius,Cyprinidae,Animalia,household,https://en.wikipedia.org/wiki/Goldfish,https://commons.wikimedia.org/wiki/Special:FilePath/Goldfish.jpg,0.898,0,test
ANM-02400,animal,Betta Fish,Betta splendens,Betta,Osphronemidae,Animalia,household,https://en.wikipedia.org/wiki/Siamese_fighting_fish,https://commons.wikimedia.org/wiki/Special:FilePath/Siamese_fighting_fish.jpg,0.893,0,train
ANM-02401,animal,Great White Shark,Carcharodon carcharias,Carcharodon,Lamnidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_white_shark,https://commons.wikimedia.org/wiki/Special:FilePath/Great_white_shark.jpg,0.894,0,train
ANM-02402,animal,Brown Bear,Ursus arctos,Ursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Brown_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Brown_bear.jpg,0.98,0,train
ANM-02403,animal,Garden Snail,Cornu aspersum,Cornu,Helicidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Cornu_aspersum,https://commons.wikimedia.org/wiki/Special:FilePath/Cornu_aspersum.jpg,0.97,0,train
ANM-02404,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.889,0,train
ANM-02405,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.907,0,train
ANM-02406,animal,Indian Leopard,Panthera pardus fusca,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_leopard,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_leopard.jpg,0.899,0,train
ANM-02407,animal,Asiatic Lion,Panthera leo persica,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asiatic_lion,https://commons.wikimedia.org/wiki/Special:FilePath/Asiatic_lion.jpg,0.881,0,train
ANM-02408,animal,Indian Elephant,Elephas maximus indicus,Elephas,Elephantidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asian_elephant,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_elephant.jpg,0.965,0,train
ANM-02409,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.98,0,test
ANM-02410,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.978,0,test
ANM-02411,animal,Indian Cobra,Naja naja,Naja,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_cobra.jpg,0.911,0,test
ANM-02412,animal,Indian Python,Python molurus,Python,Pythonidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_python,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_python.jpg,0.921,0,train
ANM-02413,animal,Bengal Monitor Lizard,Varanus bengalensis,Varanus,Varanidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_monitor,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_monitor.jpg,0.94,0,test
ANM-02414,animal,Gharial,Gavialis gangeticus,Gavialis,Gavialidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Gharial,https://commons.wikimedia.org/wiki/Special:FilePath/Gharial.jpg,0.956,0,test
ANM-02415,animal,Indian Flying Fox,Pteropus giganteus,Pteropus,Pteropodidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_flying_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_flying_fox.jpg,0.914,0,val
ANM-02416,animal,Sloth Bear,Melursus ursinus,Melursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sloth_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Sloth_bear.jpg,0.968,0,train
ANM-02417,animal,Indian Pangolin,Manis crassicaudata,Manis,Manidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_pangolin,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_pangolin.jpg,0.951,0,val
ANM-02418,animal,Sea Horse (Spotted),Hippocampus kuda,Hippocampus,Syngnathidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Hippocampus_kuda,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus_kuda.jpg,0.94,0,train
ANM-02419,animal,Red Fox,Vulpes vulpes,Vulpes,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Red_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Red_fox.jpg,0.922,0,train
ANM-02420,animal,Golden Jackal,Canis aureus,Canis,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Golden_jackal,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_jackal.jpg,0.884,0,train
ANM-02421,animal,Indian Wild Boar,Sus scrofa cristatus,Sus,Suidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Wild_boar,https://commons.wikimedia.org/wiki/Special:FilePath/Wild_boar.jpg,0.985,0,train
ANM-02422,animal,Nilgai,Boselaphus tragocamelus,Boselaphus,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Nilgai,https://commons.wikimedia.org/wiki/Special:FilePath/Nilgai.jpg,0.919,0,train
ANM-02423,animal,Sambar Deer,Rusa unicolor,Rusa,Cervidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sambar_deer,https://commons.wikimedia.org/wiki/Special:FilePath/Sambar_deer.jpg,0.9,0,test
ANM-02424,animal,Blackbuck,Antilope cervicapra,Antilope,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Blackbuck,https://commons.wikimedia.org/wiki/Special:FilePath/Blackbuck.jpg,0.984,0,train
ANM-02425,animal,Gangetic Dolphin,Platanista gangetica,Platanista,Platanistidae,Animalia,wildlife,https://en.wikipedia.org/wiki/South_Asian_river_dolphin,https://commons.wikimedia.org/wiki/Special:FilePath/South_Asian_river_dolphin.jpg,0.964,0,train
ANM-02426,animal,Dugong,Dugong dugon,Dugong,Dugongidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Dugong,https://commons.wikimedia.org/wiki/Special:FilePath/Dugong.jpg,0.988,0,train
ANM-02427,animal,Great Hornbill,Buceros bicornis,Buceros,Bucerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_hornbill,https://commons.wikimedia.org/wiki/Special:FilePath/Great_hornbill.jpg,0.965,0,train
ANM-02428,animal,Sarus Crane,Antigone antigone,Antigone,Gruidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sarus_crane,https://commons.wikimedia.org/wiki/Special:FilePath/Sarus_crane.jpg,0.949,0,val
ANM-02429,animal,Indian Vulture,Gyps indicus,Gyps,Accipitridae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_vulture,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_vulture.jpg,0.896,0,train
ANM-02430,animal,King Cobra,Ophiophagus hannah,Ophiophagus,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/King_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/King_cobra.jpg,0.981,0,val
ANM-02431,animal,Great White Shark,Carcharodon carcharias,Carcharodon,Lamnidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_white_shark,https://commons.wikimedia.org/wiki/Special:FilePath/Great_white_shark.jpg,0.949,0,val
ANM-02432,animal,Brown Bear,Ursus arctos,Ursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Brown_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Brown_bear.jpg,0.888,0,train
ANM-02433,animal,Garden Snail,Cornu aspersum,Cornu,Helicidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Cornu_aspersum,https://commons.wikimedia.org/wiki/Special:FilePath/Cornu_aspersum.jpg,0.915,0,train
ANM-02434,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.919,0,train
ANM-02435,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.946,0,train
ANM-02436,animal,Indian Leopard,Panthera pardus fusca,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_leopard,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_leopard.jpg,0.922,0,train
ANM-02437,animal,Asiatic Lion,Panthera leo persica,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asiatic_lion,https://commons.wikimedia.org/wiki/Special:FilePath/Asiatic_lion.jpg,0.902,0,train
ANM-02438,animal,Indian Elephant,Elephas maximus indicus,Elephas,Elephantidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asian_elephant,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_elephant.jpg,0.913,0,train
ANM-02439,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.946,0,train
ANM-02440,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.92,0,train
ANM-02441,animal,Indian Cobra,Naja naja,Naja,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_cobra.jpg,0.902,0,test
ANM-02442,animal,Indian Python,Python molurus,Python,Pythonidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_python,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_python.jpg,0.968,0,train
ANM-02443,animal,Bengal Monitor Lizard,Varanus bengalensis,Varanus,Varanidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_monitor,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_monitor.jpg,0.892,0,train
ANM-02444,animal,Gharial,Gavialis gangeticus,Gavialis,Gavialidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Gharial,https://commons.wikimedia.org/wiki/Special:FilePath/Gharial.jpg,0.918,0,train
ANM-02445,animal,Indian Flying Fox,Pteropus giganteus,Pteropus,Pteropodidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_flying_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_flying_fox.jpg,0.883,0,train
ANM-02446,animal,Sloth Bear,Melursus ursinus,Melursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sloth_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Sloth_bear.jpg,0.915,0,train
ANM-02447,animal,Indian Pangolin,Manis crassicaudata,Manis,Manidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_pangolin,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_pangolin.jpg,0.947,0,train
