species_id,biological_domain,common_name,scientific_name,genus,family,kingdom,functional_category,image_source,image_url_commons,annotation_confidence,expert_reviewed,split
ANM-02433,animal,Garden Snail,Cornu aspersum,Cornu,Helicidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Cornu_aspersum,https://commons.wikimedia.org/wiki/Special:FilePath/Cornu_aspersum.jpg,0.915,0,train
ANM-02434,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.919,0,train
ANM-02435,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.946,0,train
ANM-02436,animal,Indian Leopard,Panthera pardus fusca,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_leopard,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_leopard.jpg,0.922,0,train
ANM-02437,animal,Asiatic Lion,Panthera leo persica,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asiatic_lion,https://commons.wikimedia.org/wiki/Special:FilePath/Asiatic_lion.jpg,0.902,0,train
ANM-02438,animal,Indian Elephant,Elephas maximus indicus,Elephas,Elephantidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asian_elephant,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_elephant.jpg,0.913,0,train
ANM-02439,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.946,0,train
ANM-02440,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.92,0,train
ANM-02442,animal,Indian Python,Python molurus,Python,Pythonidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_python,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_python.jpg,0.968,0,train
ANM-02443,animal,Bengal Monitor Lizard,Varanus bengalensis,Varanus,Varanidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_monitor,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_monitor.jpg,0.892,0,train
ANM-02444,animal,Gharial,Gavialis gangeticus,Gavialis,Gavialidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Gharial,https://commons.wikimedia.org/wiki/Special:FilePath/Gharial.jpg,0.918,0,train
ANM-02445,animal,Indian Flying Fox,Pteropus giganteus,Pteropus,Pteropodidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_flying_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_flying_fox.jpg,0.883,0,train
ANM-02446,animal,Sloth Bear,Melursus ursinus,Melursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sloth_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Sloth_bear.jpg,0.915,0,train
ANM-02447,animal,Indian Pangolin,Manis crassicaudata,Manis,Manidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_pangolin,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_pangolin.jpg,0.947,0,train
ANM-02448,animal,Sea Horse (Spotted),Hippocampus kuda,Hippocampus,Syngnathidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Hippocampus_kuda,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus_kuda.jpg,0.923,0,train
ANM-02450,animal,Golden Jackal,Canis aureus,Canis,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Golden_jackal,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_jackal.jpg,0.89,0,train
ANM-02455,animal,Gangetic Dolphin,Platanista gangetica,Platanista,Platanistidae,Animalia,wildlife,https://en.wikipedia.org/wiki/South_Asian_river_dolphin,https://commons.wikimedia.org/wiki/Special:FilePath/South_Asian_river_dolphin.jpg,0.962,0,train
ANM-02459,animal,Indian Vulture,Gyps indicus,Gyps,Accipitridae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_vulture,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_vulture.jpg,0.916,0,train
ANM-02460,animal,King Cobra,Ophiophagus hannah,Ophiophagus,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/King_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/King_cobra.jpg,0.964,0,train
ANM-02461,animal,Great White Shark,Carcharodon carcharias,Carcharodon,Lamnidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_white_shark,https://commons.wikimedia.org/wiki/Special:FilePath/Great_white_shark.jpg,0.985,0,train
ANM-02462,animal,Brown Bear,Ursus arctos,Ursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Brown_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Brown_bear.jpg,0.946,0,train
ANM-02463,animal,Garden Snail,Cornu aspersum,Cornu,Helicidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Cornu_aspersum,https://commons.wikimedia.org/wiki/Special:FilePath/Cornu_aspersum.jpg,0.885,0,train
ANM-02464,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.931,0,train
ANM-02465,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.962,0,train
ANM-02466,animal,Indian Leopard,Panthera pardus fusca,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_leopard,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_leopard.jpg,0.927,0,train
ANM-02468,animal,Indian Elephant,Elephas maximus indicus,Elephas,Elephantidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asian_elephant,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_elephant.jpg,0.934,0,train
ANM-02469,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.98,0,train
ANM-02470,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.964,0,train
ANM-02471,animal,Indian Cobra,Naja naja,Naja,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_cobra.jpg,0.918,0,train
ANM-02475,animal,Indian Flying Fox,Pteropus giganteus,Pteropus,Pteropodidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_flying_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_flying_fox.jpg,0.969,0,train
ANM-02477,animal,Indian Pangolin,Manis crassicaudata,Manis,Manidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_pangolin,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_pangolin.jpg,0.924,0,train
ANM-02478,animal,Sea Horse (Spotted),Hippocampus kuda,Hippocampus,Syngnathidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Hippocampus_kuda,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus_kuda.jpg,0.93,0,train
ANM-02479,animal,Red Fox,Vulpes vulpes,Vulpes,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Red_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Red_fox.jpg,0.919,0,train
ANM-02480,animal,Golden Jackal,Canis aureus,Canis,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Golden_jackal,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_jackal.jpg,0.901,0,train
ANM-02481,animal,Indian Wild Boar,Sus scrofa cristatus,Sus,Suidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Wild_boar,https://commons.wikimedia.org/wiki/Special:FilePath/Wild_boar.jpg,0.94,0,train
ANM-02482,animal,Nilgai,Boselaphus tragocamelus,Boselaphus,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Nilgai,https://commons.wikimedia.org/wiki/Special:FilePath/Nilgai.jpg,0.912,0,train
ANM-02484,animal,Blackbuck,Antilope cervicapra,Antilope,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Blackbuck,https://commons.wikimedia.org/wiki/Special:FilePath/Blackbuck.jpg,0.986,0,train
ANM-02485,animal,Gangetic Dolphin,Platanista gangetica,Platanista,Platanistidae,Animalia,wildlife,https://en.wikipedia.org/wiki/South_Asian_river_dolphin,https://commons.wikimedia.org/wiki/Special:FilePath/South_Asian_river_dolphin.jpg,0.985,0,train
ANM-02487,animal,Great Hornbill,Buceros bicornis,Buceros,Bucerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_hornbill,https://commons.wikimedia.org/wiki/Special:FilePath/Great_hornbill.jpg,0.938,0,train
ANM-02488,animal,Sarus Crane,Antigone antigone,Antigone,Gruidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sarus_crane,https://commons.wikimedia.org/wiki/Special:FilePath/Sarus_crane.jpg,0.908,0,train
ANM-02490,animal,King Cobra,Ophiophagus hannah,Ophiophagus,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/King_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/King_cobra.jpg,0.88,0,train
ANM-02491,animal,Great White Shark,Carcharodon carcharias,Carcharodon,Lamnidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_white_shark,https://commons.wikimedia.org/wiki/Special:FilePath/Great_white_shark.jpg,0.988,0,train
ANM-02494,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.96,0,train
ANM-02495,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.96,0,train
ANM-02497,animal,Asiatic Lion,Panthera leo persica,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asiatic_lion,https://commons.wikimedia.org/wiki/Special:FilePath/Asiatic_lion.jpg,0.918,0,train
ANM-02498,animal,Indian Elephant,Elephas maximus indicus,Elephas,Elephantidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asian_elephant,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_elephant.jpg,0.888,0,train
ANM-02499,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.893,0,train
ANM-02500,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.97,0,train
ANM-02506,animal,Sloth Bear,Melursus ursinus,Melursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sloth_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Sloth_bear.jpg,0.898,0,train
ANM-02508,animal,Sea Horse (Spotted),Hippocampus kuda,Hippocampus,Syngnathidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Hippocampus_kuda,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus_kuda.jpg,0.902,0,train
ANM-02510,animal,Golden Jackal,Canis aureus,Canis,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Golden_jackal,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_jackal.jpg,0.942,0,train
ANM-02512,animal,Nilgai,Boselaphus tragocamelus,Boselaphus,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Nilgai,https://commons.wikimedia.org/wiki/Special:FilePath/Nilgai.jpg,0.985,0,train
ANM-02513,animal,Sambar Deer,Rusa unicolor,Rusa,Cervidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sambar_deer,https://commons.wikimedia.org/wiki/Special:FilePath/Sambar_deer.jpg,0.982,0,train
ANM-02514,animal,Blackbuck,Antilope cervicapra,Antilope,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Blackbuck,https://commons.wikimedia.org/wiki/Special:FilePath/Blackbuck.jpg,0.908,0,train
ANM-02515,animal,Gangetic Dolphin,Platanista gangetica,Platanista,Platanistidae,Animalia,wildlife,https://en.wikipedia.org/wiki/South_Asian_river_dolphin,https://commons.wikimedia.org/wiki/Special:FilePath/South_Asian_river_dolphin.jpg,0.96,0,train
ANM-02516,animal,Dugong,Dugong dugon,Dugong,Dugongidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Dugong,https://commons.wikimedia.org/wiki/Special:FilePath/Dugong.jpg,0.913,0,train
ANM-02517,animal,Great Hornbill,Buceros bicornis,Buceros,Bucerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_hornbill,https://commons.wikimedia.org/wiki/Special:FilePath/Great_hornbill.jpg,0.942,0,train
ANM-02519,animal,Indian Vulture,Gyps indicus,Gyps,Accipitridae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_vulture,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_vulture.jpg,0.948,0,train
ANM-02520,animal,King Cobra,Ophiophagus hannah,Ophiophagus,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/King_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/King_cobra.jpg,0.96,0,train
ANM-02521,animal,Great White Shark,Carcharodon carcharias,Carcharodon,Lamnidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_white_shark,https://commons.wikimedia.org/wiki/Special:FilePath/Great_white_shark.jpg,0.964,0,train
ANM-02523,animal,Garden Snail,Cornu aspersum,Cornu,Helicidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Cornu_aspersum,https://commons.wikimedia.org/wiki/Special:FilePath/Cornu_aspersum.jpg,0.949,0,train
ANM-02524,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.934,0,train
ANM-02525,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.917,0,train
ANM-02527,animal,Asiatic Lion,Panthera leo persica,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asiatic_lion,https://commons.wikimedia.org/wiki/Special:FilePath/Asiatic_lion.jpg,0.9,0,train
ANM-02528,animal,Indian Elephant,Elephas maximus indicus,Elephas,Elephantidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asian_elephant,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_elephant.jpg,0.928,0,train
ANM-02529,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.928,0,train
ANM-02530,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.941,0,train
ANM-02532,animal,Indian Python,Python molurus,Python,Pythonidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_python,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_python.jpg,0.935,0,train
ANM-02534,animal,Gharial,Gavialis gangeticus,Gavialis,Gavialidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Gharial,https://commons.wikimedia.org/wiki/Special:FilePath/Gharial.jpg,0.932,0,train
ANM-02536,animal,Sloth Bear,Melursus ursinus,Melursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sloth_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Sloth_bear.jpg,0.941,0,train
ANM-02537,animal,Indian Pangolin,Manis crassicaudata,Manis,Manidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_pangolin,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_pangolin.jpg,0.933,0,train
ANM-02538,animal,Sea Horse (Spotted),Hippocampus kuda,Hippocampus,Syngnathidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Hippocampus_kuda,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus_kuda.jpg,0.987,0,train
ANM-02539,animal,Red Fox,Vulpes vulpes,Vulpes,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Red_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Red_fox.jpg,0.948,0,train
ANM-02540,animal,Golden Jackal,Canis aureus,Canis,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Golden_jackal,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_jackal.jpg,0.933,0,train
ANM-02541,animal,Indian Wild Boar,Sus scrofa cristatus,Sus,Suidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Wild_boar,https://commons.wikimedia.org/wiki/Special:FilePath/Wild_boar.jpg,0.888,0,train
ANM-02542,animal,Nilgai,Boselaphus tragocamelus,Boselaphus,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Nilgai,https://commons.wikimedia.org/wiki/Special:FilePath/Nilgai.jpg,0.972,0,train
ANM-02543,animal,Sambar Deer,Rusa unicolor,Rusa,Cervidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sambar_deer,https://commons.wikimedia.org/wiki/Special:FilePath/Sambar_deer.jpg,0.901,0,train
ANM-02545,animal,Gangetic Dolphin,Platanista gangetica,Platanista,Platanistidae,Animalia,wildlife,https://en.wikipedia.org/wiki/South_Asian_river_dolphin,https://commons.wikimedia.org/wiki/Special:FilePath/South_Asian_river_dolphin.jpg,0.943,0,train
ANM-02546,animal,Dugong,Dugong dugon,Dugong,Dugongidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Dugong,https://commons.wikimedia.org/wiki/Special:FilePath/Dugong.jpg,0.884,0,train
ANM-02549,animal,Indian Vulture,Gyps indicus,Gyps,Accipitridae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_vulture,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_vulture.jpg,0.973,0,train
ANM-02550,animal,King Cobra,Ophiophagus hannah,Ophiophagus,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/King_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/King_cobra.jpg,0.926,0,train
ANM-02551,animal,Great White Shark,Carcharodon carcharias,Carcharodon,Lamnidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_white_shark,https://commons.wikimedia.org/wiki/Special:FilePath/Great_white_shark.jpg,0.929,0,train
ANM-02553,animal,Garden Snail,Cornu aspersum,Cornu,Helicidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Cornu_aspersum,https://commons.wikimedia.org/wiki/Special:FilePath/Cornu_aspersum.jpg,0.915,0,train
ANM-02554,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.92,0,train
ANM-02555,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.964,0,train
ANM-02556,animal,Indian Leopard,Panthera pardus fusca,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_leopard,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_leopard.jpg,0.987,0,train
ANM-02557,animal,Asiatic Lion,Panthera leo persica,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asiatic_lion,https://commons.wikimedia.org/wiki/Special:FilePath/Asiatic_lion.jpg,0.946,0,train
ANM-02559,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.93,0,train
ANM-02560,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.963,0,train
ANM-02561,animal,Indian Cobra,Naja naja,Naja,Elapidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_cobra,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_cobra.jpg,0.915,0,train
ANM-02562,animal,Indian Python,Python molurus,Python,Pythonidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_python,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_python.jpg,0.886,0,train
ANM-02564,animal,Gharial,Gavialis gangeticus,Gavialis,Gavialidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Gharial,https://commons.wikimedia.org/wiki/Special:FilePath/Gharial.jpg,0.94,0,train
ANM-02565,animal,Indian Flying Fox,Pteropus giganteus,Pteropus,Pteropodidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_flying_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_flying_fox.jpg,0.918,0,train
ANM-02566,animal,Sloth Bear,Melursus ursinus,Melursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sloth_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Sloth_bear.jpg,0.942,0,train
ANM-02569,animal,Red Fox,Vulpes vulpes,Vulpes,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Red_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Red_fox.jpg,0.946,0,train
ANM-02570,animal,Golden Jackal,Canis aureus,Canis,Canidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Golden_jackal,https://commons.wikimedia.org/wiki/Special:FilePath/Golden_jackal.jpg,0.955,0,train
ANM-02571,animal,Indian Wild Boar,Sus scrofa cristatus,Sus,Suidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Wild_boar,https://commons.wikimedia.org/wiki/Special:FilePath/Wild_boar.jpg,0.943,0,train
ANM-02573,animal,Sambar Deer,Rusa unicolor,Rusa,Cervidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sambar_deer,https://commons.wikimedia.org/wiki/Special:FilePath/Sambar_deer.jpg,0.925,0,train
ANM-02574,animal,Blackbuck,Antilope cervicapra,Antilope,Bovidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Blackbuck,https://commons.wikimedia.org/wiki/Special:FilePath/Blackbuck.jpg,0.951,0,train
ANM-02575,animal,Gangetic Dolphin,Platanista gangetica,Platanista,Platanistidae,Animalia,wildlife,https://en.wikipedia.org/wiki/South_Asian_river_dolphin,https://commons.wikimedia.org/wiki/Special:FilePath/South_Asian_river_dolphin.jpg,0.949,0,train
ANM-02576,animal,Dugong,Dugong dugon,Dugong,Dugongidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Dugong,https://commons.wikimedia.org/wiki/Special:FilePath/Dugong.jpg,0.914,0,train
ANM-02577,animal,Great Hornbill,Buceros bicornis,Buceros,Bucerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_hornbill,https://commons.wikimedia.org/wiki/Special:FilePath/Great_hornbill.jpg,0.98,0,train
ANM-02578,animal,Sarus Crane,Antigone antigone,Antigone,Gruidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Sarus_crane,https://commons.wikimedia.org/wiki/Special:FilePath/Sarus_crane.jpg,0.954,0,train
ANM-02579,animal,Indian Vulture,Gyps indicus,Gyps,Accipitridae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_vulture,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_vulture.jpg,0.9,0,train
ANM-02581,animal,Great White Shark,Carcharodon carcharias,Carcharodon,Lamnidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Great_white_shark,https://commons.wikimedia.org/wiki/Special:FilePath/Great_white_shark.jpg,0.948,0,train
ANM-02582,animal,Brown Bear,Ursus arctos,Ursus,Ursidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Brown_bear,https://commons.wikimedia.org/wiki/Special:FilePath/Brown_bear.jpg,0.916,0,train
ANM-02584,animal,Honey Bee,Apis mellifera,Apis,Apidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Western_honey_bee,https://commons.wikimedia.org/wiki/Special:FilePath/Western_honey_bee.jpg,0.903,0,train
ANM-02585,animal,Bengal Tiger,Panthera tigris tigris,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_tiger,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_tiger.jpg,0.902,0,train
ANM-02586,animal,Indian Leopard,Panthera pardus fusca,Panthera,Felidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_leopard,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_leopard.jpg,0.927,0,train
ANM-02588,animal,Indian Elephant,Elephas maximus indicus,Elephas,Elephantidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Asian_elephant,https://commons.wikimedia.org/wiki/Special:FilePath/Asian_elephant.jpg,0.929,0,train
ANM-02589,animal,Indian Rhinoceros,Rhinoceros unicornis,Rhinoceros,Rhinocerotidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_rhinoceros,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_rhinoceros.jpg,0.977,0,train
ANM-02590,animal,Indian Peacock,Pavo cristatus,Pavo,Phasianidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_peafowl,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_peafowl.jpg,0.939,0,train
ANM-02593,animal,Bengal Monitor Lizard,Varanus bengalensis,Varanus,Varanidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Bengal_monitor,https://commons.wikimedia.org/wiki/Special:FilePath/Bengal_monitor.jpg,0.963,0,train
ANM-02595,animal,Indian Flying Fox,Pteropus giganteus,Pteropus,Pteropodidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_flying_fox,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_flying_fox.jpg,0.983,0,train
ANM-02597,animal,Indian Pangolin,Manis crassicaudata,Manis,Manidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Indian_pangolin,https://commons.wikimedia.org/wiki/Special:FilePath/Indian_pangolin.jpg,0.964,0,train
ANM-02598,animal,Sea Horse (Spotted),Hippocampus kuda,Hippocampus,Syngnathidae,Animalia,wildlife,https://en.wikipedia.org/wiki/Hippocampus_kuda,https://commons.wikimedia.org/wiki/Special:FilePath/Hippocampus_kuda.jpg,0.903,0,train
